Project,Date,Outflow (kcfs),Spill (kcfs),Spill Percent (%),Inflow (kcfs),Temp (Scroll Case) (C),Temperature (C),Barometric Pressure (mmHg),Dissolved Gas (mmHg),Dissolved Gas Percent (%),Turbidity (ft),Elevation (ft)
LMN,1997-01-28,80.03,9.83,12.28,75.90,,,,,,,538.31
LMN,1997-01-29,73.39,6.55,8.93,76.10,,,,,,,538.46
LMN,1997-01-30,86.88,26.35,30.33,89.90,,,,,,,539.25
LMN,1997-01-31,103.93,33.31,32.05,101.20,,,,,,,538.95
LMN,1997-02-01,117.20,28.74,24.52,120.20,,,,,,,538.87
LMN,1997-02-02,124.24,30.78,24.77,122.30,,,,,,,539.46
LMN,1997-02-03,111.48,19.93,17.87,108.00,,,,,,,538.73
LMN,1997-02-04,109.31,28.12,25.73,113.00,,,,,,,538.12
LMN,1997-02-05,111.39,38.29,34.37,109.60,,4.25,757.00,837.62,110.62,,538.18
LMN,1997-02-06,101.95,17.21,16.88,102.10,,3.94,755.83,827.38,109.46,,537.95
LMN,1997-02-07,98.58,30.79,31.23,94.90,,3.80,754.54,826.75,109.58,,538.70
LMN,1997-02-08,91.29,16.70,18.29,91.90,,3.69,754.17,835.50,110.77,,537.99
LMN,1997-02-09,96.13,8.95,9.32,96.50,,3.61,753.67,834.96,110.79,,537.63
LMN,1997-02-10,88.40,9.80,11.08,86.70,,3.55,753.17,836.63,111.08,,537.86
LMN,1997-02-11,89.40,3.62,4.05,88.30,,3.48,747.67,837.08,111.97,,537.68
LMN,1997-02-12,82.38,1.58,1.91,85.70,,3.42,746.38,819.13,109.77,,537.74
LMN,1997-02-13,97.32,5.25,5.39,95.50,,3.40,753.83,795.04,105.46,,537.50
LMN,1997-02-14,87.81,0.00,0.00,89.20,,3.51,752.25,794.71,105.65,,537.80
LMN,1997-02-15,98.86,8.39,8.49,99.80,,3.61,753.46,797.38,105.83,,537.95
LMN,1997-02-16,111.95,20.59,18.39,110.40,,3.88,744.13,798.75,107.35,,538.02
LMN,1997-02-17,101.59,8.33,8.19,103.00,,4.18,744.50,810.96,108.95,,537.79
LMN,1997-02-18,107.71,15.18,14.09,106.10,,4.55,749.46,807.63,107.78,,537.87
LMN,1997-02-19,101.93,6.96,6.83,105.10,,4.82,744.79,795.46,106.80,,537.87
LMN,1997-02-20,109.24,4.30,3.94,109.40,,4.99,753.96,787.38,104.41,,538.50
LMN,1997-02-21,100.78,0.00,0.00,101.40,,5.12,755.83,793.71,105.00,,538.51
LMN,1997-02-22,108.20,4.21,3.89,105.70,,5.07,758.00,804.25,106.09,,538.41
LMN,1997-02-23,99.95,3.11,3.11,101.00,,5.14,760.42,819.71,107.78,,537.87
LMN,1997-02-24,95.53,1.53,1.60,93.00,,5.18,761.25,842.38,110.66,,537.97
LMN,1997-02-25,96.40,0.00,0.00,94.60,,5.21,750.71,849.83,113.20,,538.03
LMN,1997-02-26,93.05,0.00,0.00,95.40,,5.20,740.54,821.54,110.94,,537.78
LMN,1997-02-27,97.66,0.00,0.00,97.60,,5.21,737.79,800.08,108.45,,538.08
LMN,1997-02-28,96.83,0.00,0.00,96.70,,5.21,744.42,792.88,106.51,,537.77
LMN,1997-03-01,97.23,0.00,0.00,97.30,,5.18,739.33,788.42,106.63,,538.23
LMN,1997-03-02,92.16,0.00,0.00,94.60,,5.20,740.13,784.38,105.97,,537.99
LMN,1997-03-03,92.89,0.00,0.00,92.90,,5.25,746.38,781.17,104.66,,538.55
LMN,1997-03-04,91.39,0.13,0.14,96.20,,5.30,750.71,777.79,103.62,,538.36
LMN,1997-03-05,99.34,7.41,7.46,93.30,,,,,,,538.51
LMN,1997-03-06,86.41,0.46,0.54,86.10,,,,,,,538.38
LMN,1997-03-07,82.21,0.00,0.00,81.40,,,,,,,537.89
LMN,1997-03-08,84.91,0.00,0.00,91.50,,,,,,,538.56
LMN,1997-03-09,101.81,2.67,2.62,95.60,,,,,,,538.81
LMN,1997-03-10,101.52,7.86,7.74,103.30,,6.20,748.64,776.00,103.67,,537.83
LMN,1997-03-11,103.25,3.88,3.75,104.00,,6.20,745.63,778.08,104.37,,538.54
LMN,1997-03-12,113.07,6.21,5.49,114.70,,6.14,748.33,780.79,104.32,,538.35
LMN,1997-03-13,102.59,3.75,3.66,102.90,,6.28,755.50,780.50,103.30,,538.52
LMN,1997-03-14,97.27,0.00,0.00,97.90,,6.27,753.04,780.25,103.63,,538.83
LMN,1997-03-15,96.69,0.00,0.00,95.10,,6.17,738.83,786.25,106.43,,539.26
LMN,1997-03-16,92.96,0.00,0.00,94.30,,6.14,737.83,797.33,108.07,,538.98
LMN,1997-03-17,108.70,5.58,5.13,107.30,,6.15,748.25,803.25,107.35,,539.21
LMN,1997-03-18,111.85,14.93,13.35,109.20,,6.36,751.67,796.79,106.00,,539.10
LMN,1997-03-19,124.01,29.21,23.56,123.80,,6.57,750.00,794.42,105.91,,537.68
LMN,1997-03-20,132.37,37.90,28.63,135.00,,6.67,752.25,792.25,105.32,,537.76
LMN,1997-03-21,151.38,48.24,31.87,152.00,,6.88,754.21,810.25,107.44,,538.64
LMN,1997-03-22,149.40,48.30,32.33,147.60,,7.44,751.04,863.21,114.95,,538.52
LMN,1997-03-23,144.78,48.26,33.34,144.20,,7.63,749.08,829.17,110.70,,538.23
LMN,1997-03-24,142.15,49.56,34.87,144.00,,7.93,755.50,837.42,110.83,,538.02
LMN,1997-03-25,138.54,52.40,37.82,135.70,,7.86,750.17,864.46,115.22,,538.12
LMN,1997-03-26,130.73,42.39,32.43,129.90,,7.77,744.42,874.88,117.53,,537.74
LMN,1997-03-27,135.51,44.53,32.86,142.50,,7.89,747.50,850.17,113.75,,538.35
LMN,1997-03-28,153.79,52.66,34.24,150.40,,8.17,749.96,840.48,112.06,,538.35
LMN,1997-03-29,144.64,43.01,29.73,145.50,,8.51,751.25,820.29,109.18,,538.62
LMN,1997-03-30,133.14,31.06,23.33,132.40,,8.73,740.92,813.67,109.79,,538.31
LMN,1997-03-31,127.64,28.69,22.48,130.40,,8.92,747.25,817.25,109.38,,538.99
LMN,1997-04-01,124.17,24.14,19.44,121.10,,8.97,756.13,832.21,110.08,,539.43
LMN,1997-04-02,104.46,14.84,14.21,101.40,7.80,8.81,757.67,806.92,106.53,,538.38
LMN,1997-04-03,99.55,0.67,0.67,103.50,7.80,8.99,744.63,812.04,109.06,,538.44
LMN,1997-04-04,104.72,2.95,2.82,103.70,7.80,9.16,747.25,833.50,111.56,,539.27
LMN,1997-04-05,94.33,0.00,0.00,96.20,7.80,9.01,749.96,790.33,105.38,,538.71
LMN,1997-04-06,95.07,0.00,0.00,95.20,7.80,8.97,748.09,810.17,108.27,,539.18
LMN,1997-04-07,90.57,0.00,0.00,92.30,,9.05,748.57,846.17,113.03,,538.94
LMN,1997-04-08,102.08,3.40,3.33,100.50,8.30,9.04,748.04,794.00,106.15,,538.94
LMN,1997-04-09,93.39,0.00,0.00,91.30,8.30,9.38,749.13,815.17,108.82,,539.01
LMN,1997-04-10,101.09,7.64,7.56,96.40,8.30,9.70,752.58,825.79,109.70,,537.83
LMN,1997-04-11,89.84,19.55,21.76,91.10,8.30,9.78,755.29,799.00,105.80,,537.61
LMN,1997-04-12,86.87,19.91,22.91,85.60,8.30,9.71,750.46,874.17,116.48,,537.71
LMN,1997-04-13,83.25,19.96,23.98,83.60,8.30,9.55,743.88,865.67,116.36,,537.65
LMN,1997-04-14,85.04,21.06,24.76,87.30,8.30,9.68,747.75,883.08,118.08,,537.78
LMN,1997-04-15,85.20,19.99,23.46,87.40,8.90,9.76,750.29,851.17,113.45,,537.81
LMN,1997-04-16,96.93,21.43,22.10,96.80,8.90,9.86,747.46,893.54,119.54,,537.80
LMN,1997-04-17,111.99,24.95,22.28,110.30,8.90,10.48,749.96,869.08,115.87,,537.90
LMN,1997-04-18,116.99,21.58,18.44,118.20,8.90,10.58,744.42,866.63,116.40,,537.68
LMN,1997-04-19,130.62,27.31,20.91,130.70,8.90,10.73,743.25,869.54,117.00,,537.59
LMN,1997-04-20,161.26,48.21,29.90,162.70,8.90,10.66,745.29,858.08,115.17,,538.02
LMN,1997-04-21,191.84,72.17,37.62,192.00,8.90,8.49,750.83,867.92,115.59,,537.64
LMN,1997-04-22,192.12,65.83,34.27,192.20,10.00,8.45,747.79,904.13,120.93,,537.58
LMN,1997-04-23,179.77,59.45,33.07,181.40,,8.50,743.67,901.33,121.21,,537.58
LMN,1997-04-24,193.44,89.42,46.23,197.30,10.00,8.80,750.25,898.25,119.72,,537.79
LMN,1997-04-25,174.84,60.60,34.66,179.30,10.00,8.50,752.58,928.75,123.40,,537.49
LMN,1997-04-26,164.43,65.52,39.85,171.90,10.00,8.70,747.96,915.13,122.34,,537.50
LMN,1997-04-27,159.32,64.20,40.30,164.10,10.00,8.50,746.54,944.63,126.53,,537.65
LMN,1997-04-28,183.49,70.30,38.31,184.60,,10.24,745.71,900.79,120.79,,537.56
LMN,1997-04-29,194.10,76.62,39.47,191.30,10.00,10.63,745.58,917.29,123.03,,537.82
LMN,1997-04-30,185.43,69.89,37.69,186.10,10.00,10.44,743.96,913.17,122.74,,537.50
LMN,1997-05-01,177.29,61.17,34.50,178.70,10.00,10.08,747.58,892.75,119.42,,537.40
LMN,1997-05-02,168.42,53.98,32.05,166.20,10.00,9.80,746.33,911.71,122.18,,537.55
LMN,1997-05-03,142.27,41.92,29.47,141.00,10.00,9.82,746.33,911.63,122.14,,537.34
LMN,1997-05-04,140.07,39.80,28.41,141.00,10.00,9.83,750.42,884.08,117.81,,537.43
LMN,1997-05-05,141.67,37.67,26.59,143.90,10.00,9.94,748.33,890.04,118.93,,537.63
LMN,1997-05-06,143.48,36.69,25.57,143.20,10.00,10.04,748.67,883.38,117.99,,537.60
LMN,1997-05-07,154.13,38.66,25.08,154.00,10.00,10.38,753.08,867.13,115.13,,537.56
LMN,1997-05-08,157.66,34.60,21.94,159.90,11.10,10.85,750.04,884.71,117.93,,537.81
LMN,1997-05-09,154.95,34.46,22.24,152.20,11.10,11.12,749.21,885.88,118.27,,537.54
LMN,1997-05-10,158.67,46.99,29.61,159.60,11.10,11.36,750.38,888.71,118.43,,537.53
LMN,1997-05-11,169.44,55.83,32.95,170.00,11.70,11.25,748.71,903.21,120.62,,537.61
LMN,1997-05-12,178.83,64.05,35.82,179.50,11.70,11.28,743.92,920.17,123.68,,537.58
LMN,1997-05-13,182.86,65.75,35.95,183.00,11.70,11.49,742.13,944.88,127.31,,537.50
LMN,1997-05-14,203.70,89.53,43.95,205.80,11.70,11.91,742.83,947.67,127.57,,537.63
LMN,1997-05-15,205.87,87.73,42.61,204.70,11.70,12.08,745.04,943.54,126.63,,537.61
LMN,1997-05-16,221.15,102.51,46.35,224.20,11.70,12.07,746.75,951.54,127.43,,537.64
LMN,1997-05-17,217.04,121.30,55.89,230.40,12.20,11.83,745.67,957.83,128.44,,537.54
LMN,1997-05-18,155.46,126.67,81.48,236.10,12.20,11.78,748.04,971.00,129.82,,537.72
LMN,1997-05-19,161.80,109.93,67.94,213.30,12.20,11.58,740.71,971.38,131.14,,537.53
LMN,1997-05-20,172.09,84.20,48.92,199.40,12.20,11.28,740.71,953.00,128.65,,537.53
LMN,1997-05-21,186.89,74.83,40.04,187.90,12.20,11.24,743.88,946.04,127.19,,537.69
LMN,1997-05-22,187.46,71.51,38.15,185.30,12.20,11.24,743.58,961.38,129.31,,537.41
LMN,1997-05-23,173.56,64.63,37.24,175.60,12.20,11.47,743.22,963.57,129.64,,537.52
LMN,1997-05-24,172.85,71.86,41.57,174.30,12.20,11.54,743.58,929.79,125.05,,537.72
LMN,1997-05-25,173.59,69.32,39.93,166.80,12.20,11.61,744.71,926.17,124.36,,537.54
LMN,1997-05-26,154.61,44.87,29.02,155.00,12.20,11.62,747.13,928.42,124.26,,537.25
LMN,1997-05-27,146.14,43.48,29.75,148.50,12.20,11.67,749.17,935.42,124.87,,537.49
LMN,1997-05-28,145.44,44.78,30.79,145.80,12.20,11.66,746.96,903.88,121.00,,537.54
LMN,1997-05-29,148.44,55.54,37.42,144.70,12.20,11.52,745.38,907.50,121.75,,537.41
LMN,1997-05-30,150.77,42.25,28.03,154.30,12.20,11.69,744.25,938.08,126.05,,537.46
LMN,1997-05-31,173.43,65.70,37.88,170.70,12.20,12.28,742.17,894.91,120.56,,537.64
LMN,1997-06-01,182.38,73.23,40.15,184.00,,12.79,745.90,877.00,117.57,,537.49
LMN,1997-06-02,192.63,70.98,36.85,194.40,12.80,12.99,745.38,910.71,122.20,,537.60
LMN,1997-06-03,185.80,69.09,37.19,185.70,12.80,12.95,739.58,931.29,125.93,,537.66
LMN,1997-06-04,181.68,71.68,39.46,183.00,12.80,12.80,743.33,921.54,123.96,,537.76
LMN,1997-06-05,188.45,99.35,52.72,188.20,12.80,12.52,745.79,930.38,124.73,,537.64
LMN,1997-06-06,194.56,89.31,45.90,195.60,12.80,12.40,744.17,931.38,125.15,,537.56
LMN,1997-06-07,184.84,112.54,60.88,181.00,12.80,12.33,742.63,933.00,125.65,,537.57
LMN,1997-06-08,177.43,106.08,59.78,177.40,12.80,12.33,745.46,942.46,126.43,,537.52
LMN,1997-06-09,174.80,98.74,56.49,175.20,12.80,12.35,744.46,951.58,127.80,,537.49
LMN,1997-06-10,174.25,84.46,48.47,176.90,12.80,12.75,742.54,929.33,125.19,,537.66
LMN,1997-06-11,188.06,105.85,56.28,185.60,13.30,13.17,741.75,916.75,123.59,,537.78
LMN,1997-06-12,199.54,94.04,47.13,198.50,,13.82,743.17,923.50,124.27,,537.75
LMN,1997-06-13,191.63,91.87,47.94,191.10,13.90,14.06,743.04,939.58,126.45,,537.48
LMN,1997-06-14,187.29,96.73,51.65,187.40,13.90,13.91,742.38,925.08,124.61,,537.30
LMN,1997-06-15,193.08,104.85,54.31,195.40,13.90,13.79,742.54,924.21,124.48,,537.55
LMN,1997-06-16,193.11,99.28,51.41,191.30,13.90,13.55,743.75,927.08,124.65,,537.59
LMN,1997-06-17,184.93,83.90,45.37,185.40,14.40,13.90,742.04,949.46,127.96,,537.55
LMN,1997-06-18,182.89,82.60,45.16,183.50,14.40,14.49,745.75,945.67,126.81,,537.59
LMN,1997-06-19,185.83,71.90,38.69,183.70,14.40,14.92,746.25,925.42,124.00,,537.50
LMN,1997-06-20,171.13,73.82,43.14,171.50,15.00,14.93,744.96,913.38,122.59,,537.54
LMN,1997-06-21,158.19,57.45,36.31,160.60,15.00,14.90,740.71,935.92,126.35,,537.62
LMN,1997-06-22,153.01,52.02,34.00,150.90,15.00,14.94,745.38,910.96,122.20,,537.53
LMN,1997-06-23,141.46,50.75,35.88,138.20,15.00,15.27,748.58,899.75,120.18,,537.44
LMN,1997-06-24,127.30,20.64,16.21,128.00,15.00,15.45,749.58,886.92,118.31,,537.56
LMN,1997-06-25,122.40,6.32,5.16,120.10,15.60,15.68,743.65,883.39,118.77,,537.67
LMN,1997-06-26,106.75,2.50,2.35,108.90,16.10,15.91,745.04,838.54,112.54,,537.80
LMN,1997-06-27,115.02,0.00,0.00,113.00,16.10,16.04,745.00,824.75,110.71,,537.74
LMN,1997-06-28,112.98,48.85,43.24,114.20,16.10,16.23,742.75,800.33,107.74,,537.63
LMN,1997-06-29,118.75,38.99,32.83,118.50,16.10,16.52,743.42,809.42,108.88,,537.58
LMN,1997-06-30,110.21,37.68,34.19,110.00,16.10,16.85,741.96,794.96,107.15,,537.63
LMN,1997-07-01,107.28,12.36,11.52,107.40,16.70,16.93,747.08,782.88,104.78,,537.72
LMN,1997-07-02,112.65,24.43,21.69,112.30,17.20,17.06,748.29,778.21,103.99,,537.68
LMN,1997-07-03,100.61,3.26,3.24,99.60,17.80,17.19,748.25,784.92,104.90,,537.77
LMN,1997-07-04,94.65,2.30,2.43,94.50,17.80,17.97,744.54,784.58,105.36,,537.60
LMN,1997-07-05,91.80,0.00,0.00,91.10,17.80,18.08,741.54,772.42,104.17,,537.69
LMN,1997-07-06,84.95,0.00,0.00,85.30,17.80,18.05,745.50,772.50,103.62,,537.44
LMN,1997-07-07,78.46,0.00,0.00,77.10,18.30,18.01,746.67,771.54,103.34,,537.59
LMN,1997-07-08,74.52,0.00,0.00,76.90,18.30,17.69,744.92,772.42,103.68,,537.60
LMN,1997-07-09,74.34,0.00,0.00,74.60,,17.43,741.83,769.04,103.65,,537.81
LMN,1997-07-10,76.55,0.00,0.00,76.40,,17.37,745.13,764.54,102.60,,537.75
LMN,1997-07-11,75.91,0.00,0.00,74.60,18.30,17.50,746.21,762.75,102.20,,537.57
LMN,1997-07-12,62.84,0.00,0.00,62.00,18.30,17.83,746.92,764.46,102.38,,537.47
LMN,1997-07-13,58.25,0.00,0.00,58.30,18.30,18.30,746.21,769.04,103.05,,537.54
LMN,1997-07-14,57.57,0.44,0.76,58.60,18.30,18.58,744.75,771.75,103.63,,537.75
LMN,1997-07-15,77.07,6.72,8.72,64.40,18.30,18.80,745.83,760.96,102.03,,537.95
LMN,1997-07-16,67.22,8.13,12.09,67.40,18.90,19.10,745.08,764.54,102.62,,537.63
LMN,1997-07-17,68.48,0.00,0.00,67.80,18.90,19.26,742.04,765.21,103.11,,537.65
LMN,1997-07-18,66.46,0.00,0.00,67.50,18.90,19.20,746.08,778.83,104.40,,537.62
LMN,1997-07-19,70.08,0.00,0.00,69.50,19.40,19.05,745.13,767.83,103.04,,537.58
LMN,1997-07-20,74.27,0.00,0.00,74.00,19.40,19.25,743.58,777.92,104.62,,537.64
LMN,1997-07-21,65.32,0.00,0.00,65.40,19.40,19.63,741.46,779.38,105.10,,537.54
LMN,1997-07-22,66.23,0.00,0.00,66.90,19.40,19.84,745.63,772.96,103.67,,537.82
LMN,1997-07-23,64.13,0.00,0.00,64.60,19.40,19.97,746.33,767.46,102.84,,537.61
LMN,1997-07-24,65.03,0.00,0.00,65.30,,19.88,745.96,762.29,102.20,,537.72
LMN,1997-07-25,65.85,0.00,0.00,65.90,,19.94,746.38,765.63,102.60,,537.65
LMN,1997-07-26,64.49,0.00,0.00,63.10,,19.90,745.58,766.71,102.82,,537.61
LMN,1997-07-27,61.45,0.00,0.00,61.20,,19.81,745.00,766.67,102.89,,537.57
LMN,1997-07-28,63.16,0.00,0.00,62.50,20.00,20.07,744.13,779.65,104.79,,537.78
LMN,1997-07-29,64.10,0.00,0.00,64.20,20.00,19.95,743.75,771.79,103.78,,537.59
LMN,1997-07-30,61.95,0.00,0.00,61.10,20.00,19.75,745.63,767.46,102.93,,537.66
LMN,1997-07-31,61.71,0.00,0.00,61.40,20.00,19.85,746.46,765.08,102.49,,537.73
LMN,1997-08-01,60.78,0.00,0.00,59.60,20.00,20.03,746.50,765.38,102.53,,537.70
LMN,1997-08-02,58.44,0.00,0.00,59.70,20.00,20.20,745.63,766.50,102.78,,537.63
LMN,1997-08-03,60.33,0.00,0.00,60.40,20.60,20.16,745.00,771.67,103.59,,537.67
LMN,1997-08-04,61.29,0.00,0.00,59.70,20.60,20.27,746.71,767.79,102.83,,537.71
LMN,1997-08-05,56.66,0.00,0.00,58.10,20.60,20.76,749.04,786.00,104.94,,537.60
LMN,1997-08-06,57.36,0.00,0.00,56.90,21.10,20.80,745.75,783.71,105.10,,537.75
LMN,1997-08-07,57.13,0.00,0.00,57.50,21.10,20.47,744.29,771.42,103.64,,537.69
LMN,1997-08-08,54.83,8.97,16.35,54.90,21.10,20.61,744.13,771.25,103.65,,537.59
LMN,1997-08-09,54.23,0.00,0.00,53.40,21.70,20.93,744.50,768.46,103.24,,537.60
LMN,1997-08-10,55.07,0.00,0.00,57.50,20.60,20.52,743.92,763.88,102.66,,537.66
LMN,1997-08-11,52.00,0.00,0.00,50.10,21.10,20.60,744.50,774.79,104.07,,537.66
LMN,1997-08-12,56.25,0.00,0.00,57.20,21.10,20.81,744.79,769.92,103.37,,537.71
LMN,1997-08-13,50.38,0.00,0.00,50.50,20.60,20.69,743.96,759.58,102.11,,537.77
LMN,1997-08-14,57.58,0.00,0.00,57.80,20.60,20.42,740.08,757.42,102.33,,537.73
LMN,1997-08-15,54.17,0.00,0.00,53.20,20.60,20.50,738.50,759.29,102.81,,537.59
LMN,1997-08-16,48.46,0.00,0.00,47.90,20.60,20.48,743.33,756.25,101.72,,537.58
LMN,1997-08-17,45.30,0.00,0.00,46.30,20.60,20.44,743.04,755.54,101.70,,537.69
LMN,1997-08-18,47.32,0.00,0.00,47.00,20.60,20.08,743.46,751.13,101.04,,537.77
LMN,1997-08-19,46.28,0.00,0.00,46.80,20.60,20.43,744.42,756.46,101.63,,537.69
LMN,1997-08-20,43.98,0.00,0.00,44.30,20.60,20.54,741.96,755.26,101.82,,537.66
LMN,1997-08-21,46.14,0.00,0.00,48.10,20.60,20.15,747.96,746.25,99.77,,537.75
LMN,1997-08-22,42.99,0.00,0.00,42.40,20.60,20.12,745.54,754.50,101.21,,537.72
LMN,1997-08-23,48.66,0.00,0.00,45.90,,20.11,744.00,752.79,101.20,,537.60
LMN,1997-08-24,45.60,0.00,0.00,45.30,,20.17,744.13,749.29,100.70,,537.61
LMN,1997-08-25,44.62,0.00,0.00,45.10,20.00,20.20,745.04,749.79,100.63,,537.65
LMN,1997-08-26,42.15,0.00,0.00,45.70,20.00,20.03,742.17,745.58,100.45,,537.73
LMN,1997-08-27,48.38,0.00,0.00,43.40,20.00,19.93,746.00,740.75,99.29,,537.53
LMN,1997-08-28,32.58,0.00,0.00,33.80,20.00,20.15,745.25,739.88,99.28,,537.46
LMN,1997-08-29,35.57,8.39,23.58,35.00,20.00,20.29,745.29,738.25,99.05,,537.29
LMN,1997-08-30,29.28,0.00,0.00,30.60,20.00,20.44,743.00,740.67,99.79,,537.64
LMN,1997-08-31,33.05,0.00,0.00,31.40,20.00,20.53,741.46,742.09,100.12,,537.73
LMN,1997-09-01,30.68,0.00,0.00,30.80,20.00,20.70,742.08,747.75,100.79,,537.63
LMN,1997-09-02,16.50,2.45,14.87,20.60,,20.69,745.83,749.63,100.51,,537.83
LMN,1997-09-03,23.28,2.55,10.97,26.10,20.60,20.67,748.38,745.04,99.54,,538.78
LMN,1997-09-04,30.00,1.18,3.93,30.10,20.60,20.77,748.50,740.00,98.86,,539.76
LMN,1997-09-05,31.30,0.00,0.00,31.00,20.60,20.80,743.75,,,,539.66
LMN,1997-09-06,35.40,0.00,0.00,35.40,20.60,20.57,746.54,,,,539.64
LMN,1997-09-07,23.60,0.00,0.00,24.20,20.60,20.62,746.96,732.00,98.00,,539.58
LMN,1997-09-08,32.20,0.00,0.00,33.60,20.60,20.72,747.29,746.25,100.15,,539.66
LMN,1997-09-09,28.18,0.00,0.00,29.70,20.00,20.79,744.04,735.71,98.82,,539.81
LMN,1997-09-10,29.66,0.00,0.00,26.70,20.00,20.61,741.50,731.67,98.50,,539.56
LMN,1997-09-11,29.21,0.00,0.00,29.70,20.00,20.43,739.96,,,,539.61
LMN,1997-09-12,30.11,0.00,0.00,28.80,20.00,20.42,742.33,,,,539.63
LMN,1997-09-13,31.30,0.00,0.00,30.90,20.00,20.47,740.71,,,,539.59
LMN,1997-09-14,30.74,0.00,0.00,32.40,20.00,20.48,741.00,,,,539.55
LMN,1997-09-15,34.61,0.00,0.00,36.80,20.00,20.48,742.79,714.36,96.11,,539.65
LMN,1997-09-16,44.20,0.00,0.00,43.60,20.00,20.18,744.21,712.58,95.75,,539.72
LMN,1997-09-17,46.45,0.00,0.00,44.80,20.00,20.05,738.71,711.21,96.28,,539.65
LMN,1997-09-18,47.13,0.00,0.00,47.40,20.00,20.00,744.33,709.25,95.28,,539.65
LMN,1997-09-19,41.75,0.00,0.00,42.70,20.00,20.03,750.88,709.63,94.50,,539.54
LMN,1997-09-20,39.95,0.00,0.00,38.70,20.00,20.00,750.13,711.00,94.77,,539.56
LMN,1997-09-21,46.45,0.00,0.00,44.40,20.00,19.98,746.67,710.08,95.09,,539.73
LMN,1997-09-22,40.55,0.00,0.00,43.90,20.00,20.06,746.42,713.63,95.59,,539.59
LMN,1997-09-23,39.42,0.00,0.00,38.80,20.00,20.07,747.00,713.67,95.54,,539.67
LMN,1997-09-24,43.30,0.00,0.00,41.60,20.00,20.18,742.50,714.71,96.24,,539.69
LMN,1997-09-25,42.50,0.00,0.00,42.50,20.00,20.15,738.25,712.67,96.53,,539.60
LMN,1997-09-26,39.65,0.00,0.00,40.10,20.00,19.98,742.88,708.63,95.39,,539.58
LMN,1997-09-27,37.34,0.00,0.00,38.30,20.00,19.66,751.75,708.50,94.25,,539.58
LMN,1997-09-28,42.20,0.00,0.00,43.10,20.00,19.44,749.42,708.88,94.58,,539.71
LMN,1997-09-29,41.01,0.00,0.00,39.30,20.00,19.32,742.29,710.83,95.76,,539.72
LMN,1997-09-30,39.64,0.00,0.00,40.90,19.40,19.17,740.88,712.13,96.10,,539.73
LMN,1997-10-01,41.05,0.00,0.00,39.60,19.40,18.96,735.96,714.58,97.09,,539.45
LMN,1997-10-02,38.38,0.00,0.00,38.80,19.40,18.66,739.83,713.96,96.50,,539.69
LMN,1997-10-03,39.68,0.00,0.00,39.80,19.40,18.35,740.75,714.04,96.40,,539.61
LMN,1997-10-04,35.45,0.00,0.00,35.50,19.40,18.09,740.54,714.29,96.45,,539.66
LMN,1997-10-05,37.65,0.00,0.00,37.80,19.40,17.80,746.88,714.21,95.62,,539.65
LMN,1997-10-06,40.99,0.00,0.00,40.40,19.40,17.53,744.25,713.46,95.86,,539.59
LMN,1997-10-07,43.05,0.00,0.00,42.40,17.80,17.29,741.79,711.88,95.96,,539.71
