Project,Date,Outflow (kcfs),Spill (kcfs),Spill Percent (%),Inflow (kcfs),Temp (Scroll Case) (C),Temperature (C),Barometric Pressure (mmHg),Dissolved Gas (mmHg),Dissolved Gas Percent (%),Turbidity (ft),Tailwater Elevation (ft)
LGNW,2005-02-11,20.70,0.00,0.00,18.90,,4.16,744.81,754.54,101.31,,636.70
LGNW,2005-02-12,15.10,0.00,0.00,18.60,,4.09,742.20,754.54,101.66,,636.49
LGNW,2005-02-13,20.17,0.00,0.00,19.50,,4.01,745.33,753.04,101.04,,636.50
LGNW,2005-02-14,21.56,0.00,0.00,20.00,,3.97,749.24,752.79,100.47,,636.69
LGNW,2005-02-15,17.67,0.00,0.00,19.70,,3.90,754.45,753.04,99.81,,636.38
LGNW,2005-02-16,20.23,0.00,0.00,19.60,,3.82,755.14,751.87,99.57,,636.65
LGNW,2005-02-17,20.57,0.00,0.00,20.40,,5.80,751.49,752.64,100.24,,636.79
LGNW,2005-02-18,19.74,0.00,0.00,19.00,,3.64,744.45,754.96,101.42,,636.74
LGNW,2005-02-19,16.89,0.00,0.00,18.90,,3.66,738.45,756.83,102.49,,636.51
LGNW,2005-02-20,20.05,0.00,0.00,18.70,,3.64,743.42,757.25,101.86,,636.93
LGNW,2005-02-21,18.51,0.00,0.00,18.30,,3.63,749.74,758.00,101.10,,636.49
LGNW,2005-02-22,21.02,0.00,0.00,19.60,,3.73,751.68,762.46,101.43,,636.27
LGNW,2005-02-23,17.03,0.00,0.00,18.30,,3.80,751.71,758.50,100.90,,636.28
LGNW,2005-02-24,17.32,0.00,0.00,18.60,,3.82,750.09,756.62,100.87,,636.65
LGNW,2005-02-25,19.90,0.00,0.00,18.90,,3.75,747.14,757.16,101.34,,636.44
LGNW,2005-02-26,16.21,0.00,0.00,17.90,,3.69,746.25,759.16,101.73,,636.54
LGNW,2005-02-27,17.23,0.00,0.00,18.30,,3.65,745.86,760.83,102.01,,636.97
LGNW,2005-02-28,21.44,0.00,0.00,17.70,,3.57,745.42,762.71,102.32,,637.05
LGNW,2005-03-01,16.83,0.00,0.00,18.20,,3.54,745.24,763.16,102.41,,636.68
LGNW,2005-03-02,21.14,0.00,0.00,18.20,,3.67,745.43,765.29,102.66,,636.85
LGNW,2005-03-03,21.08,0.00,0.00,20.20,,3.89,747.15,769.46,102.99,,636.59
LGNW,2005-03-04,14.81,0.00,0.00,18.70,,4.10,748.64,769.87,102.84,,636.56
LGNW,2005-03-05,18.73,0.00,0.00,19.80,,4.38,751.95,774.46,102.99,,636.85
LGNW,2005-03-06,21.14,0.00,0.00,22.90,,4.55,751.04,776.04,103.33,,637.12
LGNW,2005-03-07,21.22,0.00,0.00,19.50,,4.67,749.36,778.37,103.87,,637.19
LGNW,2005-03-08,22.73,0.00,0.00,20.90,,4.86,751.22,778.66,103.65,,637.14
LGNW,2005-03-09,18.27,0.00,0.00,19.40,,5.22,751.05,782.79,104.23,,636.78
LGNW,2005-03-10,25.83,0.00,0.00,20.50,,5.44,754.10,783.91,103.95,,636.70
LGNW,2005-03-11,16.25,0.00,0.00,20.50,,5.96,748.36,789.79,105.54,,636.49
LGNW,2005-03-12,19.58,0.00,0.00,21.10,,5.93,749.48,783.50,104.54,,636.59
LGNW,2005-03-13,20.78,0.00,0.00,21.90,,5.88,752.89,779.54,103.54,,637.03
LGNW,2005-03-14,22.15,0.00,0.00,21.80,,6.26,749.60,784.41,104.65,,636.86
LGNW,2005-03-15,23.72,0.00,0.00,22.90,,6.86,742.89,788.00,106.07,,636.69
LGNW,2005-03-16,26.91,0.00,0.00,22.60,,7.15,738.44,783.50,106.10,,636.76
LGNW,2005-03-17,19.39,0.00,0.00,23.50,,7.16,741.91,778.46,104.93,,636.65
LGNW,2005-03-18,25.21,0.00,0.00,25.00,,7.35,738.70,771.87,104.49,,636.72
LGNW,2005-03-19,23.44,0.00,0.00,22.30,,7.58,733.14,766.37,104.53,,636.74
LGNW,2005-03-20,26.16,0.00,0.00,21.80,,7.63,735.20,764.62,104.02,,636.83
LGNW,2005-03-21,22.20,0.00,0.00,23.10,,7.48,746.11,763.66,102.35,,636.81
LGNW,2005-03-22,22.60,0.00,0.00,24.60,,7.38,741.16,763.37,103.02,,636.44
LGNW,2005-03-23,25.70,0.00,0.00,23.10,,7.22,738.14,758.37,102.74,,636.44
LGNW,2005-03-24,20.07,0.00,0.00,23.00,,7.06,746.14,755.79,101.29,,636.02
LGNW,2005-03-25,21.63,0.00,0.00,23.80,,7.02,749.97,756.71,100.90,,636.76
LGNW,2005-03-26,24.55,0.00,0.00,23.30,,7.01,745.77,757.62,101.59,,636.89
LGNW,2005-03-27,24.83,0.00,0.00,23.70,,7.15,735.47,756.75,102.89,,636.89
LGNW,2005-03-28,34.84,0.00,0.00,35.50,,7.27,734.73,753.33,102.53,,636.77
LGNW,2005-03-29,46.73,0.00,0.00,47.10,,7.31,737.43,750.04,101.71,,636.40
LGNW,2005-03-30,44.82,0.00,0.00,44.00,,7.09,750.32,748.46,99.75,,636.00
LGNW,2005-03-31,41.59,0.00,0.00,41.50,,6.88,754.58,751.50,99.59,,635.94
LGNW,2005-04-01,38.82,0.00,0.00,38.90,,6.91,746.89,748.00,100.15,,636.69
LGNW,2005-04-02,38.06,0.00,0.00,37.50,,7.06,745.29,741.16,99.45,,636.96
LGNW,2005-04-03,35.81,0.00,0.00,36.40,,7.19,737.35,741.30,100.54,,636.80
LGNW,2005-04-04,34.40,0.00,0.00,36.40,,7.21,743.64,743.83,100.03,,636.84
LGNW,2005-04-05,41.13,0.00,0.00,42.80,,7.40,752.40,752.96,100.07,,636.85
LGNW,2005-04-06,42.85,0.00,0.00,40.00,,7.72,745.61,756.62,101.48,,637.19
LGNW,2005-04-07,37.73,0.00,0.00,37.40,,8.07,736.09,755.75,102.67,,637.16
LGNW,2005-04-08,35.75,0.00,0.00,37.60,,8.19,738.04,751.41,101.81,,637.13
LGNW,2005-04-09,42.35,0.00,0.00,41.10,,8.24,744.46,749.41,100.67,,637.51
LGNW,2005-04-10,41.26,0.00,0.00,40.50,,8.37,749.05,754.25,100.70,,637.23
LGNW,2005-04-11,47.17,0.00,0.00,40.30,,8.86,744.07,758.83,101.98,,637.13
LGNW,2005-04-12,37.14,0.00,0.00,36.30,,9.39,743.78,753.71,101.33,,635.52
LGNW,2005-04-13,37.95,0.00,0.00,37.30,,9.35,745.73,748.25,100.34,,634.19
LGNW,2005-04-14,38.48,0.00,0.00,38.20,,9.08,750.79,746.29,99.40,,634.37
LGNW,2005-04-15,39.49,0.00,0.00,39.40,,9.07,749.60,752.83,100.43,,634.38
LGNW,2005-04-16,35.76,0.00,0.00,36.80,,9.22,743.36,755.71,101.66,,634.29
LGNW,2005-04-17,37.86,0.00,0.00,37.70,,9.00,744.48,751.12,100.89,,634.39
LGNW,2005-04-18,44.85,0.00,0.00,44.00,,8.59,747.88,751.66,100.51,,634.52
LGNW,2005-04-19,43.29,0.00,0.00,44.20,,8.53,746.70,756.62,101.33,,634.41
LGNW,2005-04-20,43.51,0.00,0.00,42.90,,8.89,743.61,761.41,102.39,,634.45
LGNW,2005-04-21,41.67,0.00,0.00,41.40,,9.60,748.87,758.54,101.29,,634.35
LGNW,2005-04-22,39.62,0.00,0.00,39.90,,9.94,746.86,759.37,101.68,,634.22
LGNW,2005-04-23,39.40,0.00,0.00,39.80,,9.91,740.89,756.16,102.06,,634.25
LGNW,2005-04-24,41.82,0.00,0.00,41.60,,9.68,742.29,754.41,101.63,,634.33
LGNW,2005-04-25,45.44,0.00,0.00,45.30,,9.79,744.53,756.46,101.60,,634.63
LGNW,2005-04-26,48.50,0.00,0.00,49.00,,10.61,744.32,765.87,102.90,,634.37
LGNW,2005-04-27,52.08,0.00,0.00,51.80,,11.30,742.04,764.29,103.00,,634.65
LGNW,2005-04-28,55.14,0.00,0.00,56.20,,11.43,744.22,757.54,101.79,,634.55
LGNW,2005-04-29,54.43,0.00,0.00,53.50,,11.74,747.09,756.54,101.27,,634.73
LGNW,2005-04-30,54.44,2.69,4.94,54.50,,11.94,748.46,764.08,102.08,,634.48
LGNW,2005-05-01,52.02,0.00,0.00,52.20,,11.51,746.94,748.83,100.25,,634.54
LGNW,2005-05-02,48.07,4.10,8.54,47.60,,10.91,745.91,772.04,103.50,,634.22
LGNW,2005-05-03,45.75,0.00,0.00,46.10,,10.60,744.44,759.96,102.09,,634.44
LGNW,2005-05-04,49.42,0.00,0.00,50.40,,10.79,743.83,766.41,103.04,,634.45
LGNW,2005-05-05,59.97,0.00,0.00,59.90,,11.12,740.19,769.54,103.97,,634.86
LGNW,2005-05-06,66.06,0.00,0.00,66.30,,11.42,737.19,765.79,103.88,,634.93
LGNW,2005-05-07,78.93,3.11,3.94,78.60,,11.58,741.44,767.91,103.57,,635.22
LGNW,2005-05-08,82.99,0.00,0.00,82.70,,11.30,740.19,758.21,102.43,,635.31
LGNW,2005-05-09,78.02,6.20,7.94,79.00,,11.23,736.21,771.91,104.85,,634.82
LGNW,2005-05-10,89.79,5.68,6.33,91.70,,10.97,744.12,770.46,103.53,,635.56
LGNW,2005-05-11,98.95,13.57,13.71,97.80,,10.70,745.18,793.25,106.45,,635.37
LGNW,2005-05-12,89.45,4.48,5.01,89.00,,10.56,744.42,767.21,103.06,,635.33
LGNW,2005-05-13,84.91,1.48,1.74,85.20,,10.69,745.08,769.00,103.21,,635.41
LGNW,2005-05-14,84.60,0.00,0.00,84.80,,11.12,744.76,769.46,103.32,,635.35
LGNW,2005-05-15,83.91,0.00,0.00,85.10,,11.55,739.61,770.04,104.12,,635.25
LGNW,2005-05-16,91.59,7.18,7.84,92.20,,11.77,736.15,782.58,106.31,,635.47
LGNW,2005-05-17,122.26,36.47,29.83,118.60,,11.73,738.06,845.62,114.57,,636.29
LGNW,2005-05-18,122.49,36.37,29.69,122.70,,11.38,735.32,845.66,115.01,,636.09
LGNW,2005-05-19,118.01,32.99,27.95,119.30,,11.07,742.61,843.75,113.62,,636.09
LGNW,2005-05-20,134.81,48.14,35.71,135.90,,11.09,745.55,876.41,117.55,,636.56
LGNW,2005-05-21,138.49,52.11,37.63,136.70,,11.36,748.86,888.29,118.62,,636.66
LGNW,2005-05-22,126.43,40.73,32.21,125.70,,11.31,747.53,868.41,116.17,,636.09
LGNW,2005-05-23,122.20,36.57,29.92,122.50,,11.78,749.35,864.58,115.38,,636.22
LGNW,2005-05-24,117.45,31.54,26.86,116.40,,11.77,750.63,853.52,113.71,,635.90
LGNW,2005-05-25,101.40,16.26,16.04,105.20,,11.92,752.20,814.41,108.27,,635.36
LGNW,2005-05-26,99.05,13.97,14.10,98.60,,12.31,748.06,804.08,107.49,,635.61
LGNW,2005-05-27,89.04,4.66,5.23,88.90,,12.67,743.09,794.33,106.89,,635.43
LGNW,2005-05-28,87.40,2.68,3.06,86.20,,13.07,738.48,789.41,106.90,,635.47
LGNW,2005-05-29,84.58,0.00,0.00,84.40,,13.60,738.22,779.75,105.63,,635.50
LGNW,2005-05-30,81.48,0.00,0.00,81.00,,14.42,741.79,771.96,104.07,,635.36
LGNW,2005-05-31,79.05,4.97,6.29,79.70,,14.89,742.30,777.66,104.76,,635.18
LGNW,2005-06-01,88.33,11.19,12.67,88.70,,15.04,742.27,790.41,106.49,,635.56
LGNW,2005-06-02,89.53,7.57,8.45,89.00,,14.70,742.78,779.25,104.91,,635.43
LGNW,2005-06-03,84.48,2.01,2.38,86.30,,13.52,742.38,760.91,102.50,,635.43
LGNW,2005-06-04,76.76,0.00,0.00,74.80,,13.58,741.23,756.79,102.10,,635.19
LGNW,2005-06-05,74.32,0.00,0.00,75.20,,13.06,739.25,759.29,102.71,,635.30
LGNW,2005-06-06,74.17,10.53,14.19,75.50,,12.96,741.84,789.33,106.40,,634.76
LGNW,2005-06-07,74.22,17.26,23.26,73.80,,13.05,741.65,815.23,109.92,,634.79
LGNW,2005-06-08,63.11,0.00,0.00,63.10,,13.15,742.46,752.96,101.41,,634.96
LGNW,2005-06-09,60.42,2.92,4.83,57.50,,13.30,741.71,766.04,103.28,,634.61
LGNW,2005-06-10,54.39,0.00,0.00,53.80,,13.35,740.66,756.16,102.09,,634.43
LGNW,2005-06-11,51.39,0.00,0.00,51.60,,13.46,740.39,755.33,102.02,,634.57
LGNW,2005-06-12,50.29,0.00,0.00,51.50,,13.64,744.81,757.33,101.68,,634.54
LGNW,2005-06-13,50.65,0.00,0.00,49.90,,13.77,746.16,757.75,101.55,,634.56
LGNW,2005-06-14,50.90,0.00,0.00,51.20,,13.77,742.17,754.46,101.65,,634.50
LGNW,2005-06-15,48.43,0.00,0.00,48.00,,13.83,743.00,757.54,101.96,,634.63
LGNW,2005-06-16,44.86,0.00,0.00,45.70,,14.10,735.94,765.77,104.05,,634.59
LGNW,2005-06-17,45.81,0.00,0.00,45.70,,14.40,736.29,759.96,103.21,,634.38
LGNW,2005-06-18,50.73,0.00,0.00,50.00,,14.63,740.24,757.66,102.35,,634.53
LGNW,2005-06-19,51.93,0.00,0.00,51.80,,14.86,744.38,757.58,101.77,,634.55
LGNW,2005-06-20,55.89,36.89,66.00,55.60,,15.36,743.23,877.48,118.07,,633.39
LGNW,2005-06-21,52.18,24.25,46.47,53.10,,15.74,739.32,834.60,112.88,,633.87
LGNW,2005-06-22,51.13,18.11,35.43,50.90,,15.68,743.44,815.33,109.67,,634.16
LGNW,2005-06-23,50.66,33.06,65.25,50.40,,16.08,745.35,863.10,115.80,,634.12
LGNW,2005-06-24,50.09,37.66,75.19,51.40,,17.02,741.69,878.08,118.39,,633.65
LGNW,2005-06-25,49.15,24.05,48.94,48.70,,17.45,739.22,837.87,113.35,,634.09
LGNW,2005-06-26,43.81,27.51,62.80,43.50,,17.80,738.39,845.37,114.49,,633.83
LGNW,2005-06-27,42.82,21.43,50.04,42.00,,18.10,740.97,834.33,112.60,,634.03
LGNW,2005-06-28,47.75,18.70,39.17,50.10,,18.45,743.69,824.83,110.91,,633.99
LGNW,2005-06-29,59.93,33.01,55.08,58.80,,18.63,745.51,859.31,115.27,,634.27
LGNW,2005-06-30,55.47,39.98,72.09,55.40,,18.75,742.98,884.46,119.04,,633.79
LGNW,2005-07-01,51.89,25.18,48.51,50.90,,18.22,742.06,836.04,112.66,,634.03
LGNW,2005-07-02,45.06,29.26,64.93,46.40,,18.20,742.83,850.48,114.49,,633.85
LGNW,2005-07-03,40.84,21.68,53.08,40.60,,18.41,744.96,840.58,112.84,,633.93
LGNW,2005-07-04,41.05,18.32,44.62,39.80,,18.81,745.44,830.54,111.42,,633.83
LGNW,2005-07-05,42.06,29.56,70.28,42.10,,19.16,742.15,857.91,115.60,,633.79
LGNW,2005-07-06,44.40,21.90,49.32,44.60,,18.86,741.05,833.23,112.44,,633.90
LGNW,2005-07-07,48.90,32.53,66.53,48.50,,18.88,742.63,858.08,115.55,,633.61
LGNW,2005-07-08,44.11,32.24,73.10,44.00,,19.28,741.36,868.66,117.17,,633.72
LGNW,2005-07-09,41.77,21.72,52.01,41.80,,19.51,742.77,835.12,112.43,,633.86
LGNW,2005-07-10,32.53,18.30,56.25,34.10,,19.77,743.26,837.21,112.64,,633.61
LGNW,2005-07-11,37.91,24.51,64.65,37.20,,19.76,744.07,854.08,114.79,,633.82
LGNW,2005-07-12,40.35,28.40,70.39,39.70,,19.63,745.29,862.79,115.77,,633.83
LGNW,2005-07-13,38.21,19.02,49.77,38.50,,19.27,747.32,833.41,111.52,,633.91
LGNW,2005-07-14,41.03,27.29,66.51,39.70,,19.18,746.61,859.71,115.15,,633.93
LGNW,2005-07-15,33.32,17.70,53.12,34.60,,19.55,740.64,832.62,112.42,,633.71
LGNW,2005-07-16,37.77,18.92,50.09,37.80,,19.27,742.24,830.96,111.95,,633.79
LGNW,2005-07-17,36.48,24.28,66.57,37.00,,19.20,745.98,857.91,115.01,,633.95
LGNW,2005-07-18,32.90,17.60,53.48,32.70,,19.36,740.59,830.82,112.20,,633.91
LGNW,2005-07-19,37.76,25.58,67.75,37.90,,19.19,738.48,851.66,115.33,,633.79
LGNW,2005-07-20,37.16,20.21,54.38,38.40,,18.97,741.65,837.41,112.91,,633.93
LGNW,2005-07-21,38.19,25.11,65.74,37.20,,19.22,741.86,852.41,114.90,,633.92
LGNW,2005-07-22,33.82,21.65,64.01,34.80,,19.25,740.22,840.16,113.50,,633.83
LGNW,2005-07-23,35.19,22.89,65.04,33.50,,18.87,745.81,845.83,113.41,,633.54
LGNW,2005-07-24,29.82,17.68,59.30,29.70,,18.68,744.16,832.66,111.89,,633.68
LGNW,2005-07-25,28.25,15.95,56.45,30.60,,18.58,746.00,833.08,111.67,,633.77
LGNW,2005-07-26,32.74,20.65,63.08,30.00,,18.92,747.04,843.46,112.91,,633.96
LGNW,2005-07-27,26.91,15.16,56.32,27.60,,19.33,743.09,829.16,111.58,,633.94
LGNW,2005-07-28,30.91,19.27,62.33,30.80,,19.20,739.85,834.48,112.79,,634.02
LGNW,2005-07-29,33.11,21.17,63.94,35.80,,18.62,741.98,838.50,113.00,,633.92
LGNW,2005-07-30,35.61,23.77,66.75,34.00,,18.38,744.16,845.08,113.56,,634.07
LGNW,2005-07-31,29.30,17.27,58.94,28.80,,18.59,742.77,833.12,112.16,,633.91
LGNW,2005-08-01,31.69,19.71,62.20,30.70,,18.35,742.46,837.66,112.82,,634.03
LGNW,2005-08-02,30.75,19.28,62.69,32.10,,18.21,744.69,839.08,112.68,,633.83
LGNW,2005-08-03,28.41,16.56,58.29,28.30,,18.63,746.58,836.50,112.04,,633.81
LGNW,2005-08-04,26.52,14.46,54.52,26.70,,19.07,745.20,833.29,111.82,,633.91
LGNW,2005-08-05,29.50,17.16,58.17,29.40,,19.04,743.77,836.71,112.50,,634.12
LGNW,2005-08-06,33.74,21.48,63.65,32.30,,18.79,742.66,837.79,112.81,,634.16
LGNW,2005-08-07,32.30,20.08,62.16,32.50,,18.49,741.59,834.91,112.58,,633.99
LGNW,2005-08-08,27.66,16.50,59.67,28.90,,18.68,740.66,828.46,111.85,,634.02
LGNW,2005-08-09,29.30,17.37,59.29,29.30,,18.81,741.67,830.08,111.92,,633.84
LGNW,2005-08-10,27.41,15.36,56.04,27.90,,18.52,742.69,832.75,112.13,,634.03
LGNW,2005-08-11,26.33,14.46,54.94,24.50,,18.58,744.81,833.21,111.87,,633.92
LGNW,2005-08-12,23.67,11.55,48.81,23.80,,18.74,744.36,832.71,111.87,,633.74
LGNW,2005-08-13,23.52,11.50,48.92,23.00,,18.60,746.04,832.16,111.54,,633.90
LGNW,2005-08-14,23.43,11.53,49.24,23.40,,18.64,743.26,828.96,111.53,,633.81
LGNW,2005-08-15,23.26,11.23,48.28,23.10,,18.82,742.06,827.29,111.49,,633.80
LGNW,2005-08-16,20.84,9.97,47.83,23.10,,18.85,741.09,828.91,111.85,,633.83
LGNW,2005-08-17,22.20,13.35,60.13,22.30,,18.23,741.07,832.50,112.34,,633.92
LGNW,2005-08-18,23.10,11.11,48.10,20.50,,18.22,741.99,828.04,111.60,,634.07
LGNW,2005-08-19,19.04,7.83,41.10,19.70,,18.19,743.01,814.66,109.64,,633.52
LGNW,2005-08-20,19.59,9.35,47.76,19.80,,18.66,743.74,828.54,111.40,,633.60
LGNW,2005-08-21,19.83,7.84,39.52,19.20,,18.40,742.35,815.50,109.85,,633.66
LGNW,2005-08-22,18.55,9.56,51.56,19.80,,18.32,741.73,822.00,110.82,,633.93
LGNW,2005-08-23,19.93,8.08,40.55,19.60,,17.63,740.97,815.71,110.09,,633.78
LGNW,2005-08-24,18.67,6.80,36.43,19.40,,17.87,743.94,809.50,108.81,,633.63
LGNW,2005-08-25,19.82,8.07,40.73,19.40,,18.51,744.82,821.21,110.26,,633.55
LGNW,2005-08-26,20.48,8.40,41.01,19.70,,18.82,743.99,824.08,110.77,,633.57
LGNW,2005-08-27,20.48,8.40,41.01,20.70,,18.74,743.17,822.25,110.64,,633.71
LGNW,2005-08-28,20.70,8.40,40.59,20.90,,18.66,740.17,817.37,110.43,,633.79
LGNW,2005-08-29,21.29,14.13,66.35,22.00,,18.43,741.41,843.00,113.70,,633.90
LGNW,2005-08-30,20.93,14.29,68.29,20.80,,18.32,747.73,861.50,115.21,,633.80
LGNW,2005-08-31,19.92,11.54,57.94,19.60,,18.48,747.34,851.25,113.91,,633.98
LGNW,2005-09-01,20.22,4.23,20.89,19.20,,18.60,744.02,840.87,113.02,,633.90
LGNW,2005-09-02,21.25,0.00,0.00,21.50,,18.41,740.31,740.16,99.98,,634.27
LGNW,2005-09-03,21.63,0.00,0.00,21.10,,18.11,743.11,729.00,98.11,,634.18
LGNW,2005-09-04,17.00,0.00,0.00,19.70,,17.85,744.96,720.66,96.74,,634.04
LGNW,2005-09-05,21.00,0.00,0.00,19.60,,17.79,747.92,725.71,97.03,,634.23
LGNW,2005-09-06,20.19,0.00,0.00,20.00,,17.99,747.04,736.16,98.55,,634.15
LGNW,2005-09-07,21.90,0.00,0.00,21.30,,17.95,745.89,739.66,99.17,,634.15
LGNW,2005-09-08,21.17,0.00,0.00,21.20,,18.12,740.78,739.12,99.78,,634.25
LGNW,2005-09-09,19.32,0.00,0.00,19.80,,17.71,738.06,730.04,98.91,,634.44
LGNW,2005-09-10,20.35,0.00,0.00,21.40,,17.66,742.22,732.29,98.66,,634.27
LGNW,2005-09-11,19.89,0.00,0.00,19.40,,17.88,745.43,739.62,99.22,,634.26
LGNW,2005-09-12,19.62,0.00,0.00,19.30,,17.77,745.64,745.71,100.01,,634.27
LGNW,2005-09-13,20.03,0.00,0.00,20.20,,17.68,745.88,738.62,99.03,,634.19
LGNW,2005-09-14,16.35,0.00,0.00,19.90,,17.46,744.00,734.21,98.68,,634.79
LGNW,2005-09-15,14.12,0.00,0.00,17.00,,17.04,743.49,733.62,98.67,,635.00
LGNW,2005-09-16,14.34,0.00,0.00,17.20,,16.65,743.56,728.58,97.99,,635.22
LGNW,2005-09-17,15.64,0.00,0.00,16.40,,16.42,746.22,723.21,96.92,,635.60
LGNW,2005-09-18,15.47,0.00,0.00,14.90,,16.53,746.97,725.50,97.13,,636.15
LGNW,2005-09-19,14.23,0.00,0.00,13.10,,16.76,746.23,733.50,98.29,,636.49
LGNW,2005-09-20,13.74,0.00,0.00,14.60,,16.67,747.91,734.66,98.23,,636.42
LGNW,2005-09-21,14.33,0.00,0.00,14.90,,16.63,748.42,731.83,97.78,,636.57
LGNW,2005-09-22,19.01,0.00,0.00,17.60,,16.74,745.27,732.54,98.29,,636.86
LGNW,2005-09-23,18.00,0.00,0.00,18.40,,16.92,743.85,735.25,98.84,,637.11
LGNW,2005-09-24,16.48,0.00,0.00,17.10,,16.98,745.61,735.91,98.70,,637.13
LGNW,2005-09-25,14.40,0.00,0.00,14.80,,17.03,748.64,739.16,98.73,,637.09
LGNW,2005-09-26,16.77,0.00,0.00,16.60,,17.19,745.11,748.23,100.29,,637.12
LGNW,2005-09-27,19.17,0.00,0.00,19.80,,17.13,746.66,751.37,100.63,,637.02
LGNW,2005-09-28,18.18,0.00,0.00,15.60,,17.05,750.21,740.79,98.75,,637.02
LGNW,2005-09-29,14.67,0.00,0.00,15.00,,17.06,743.61,735.96,98.97,,636.88
LGNW,2005-09-30,14.50,0.00,0.00,15.30,,16.99,738.90,729.25,98.69,,636.84
LGNW,2005-10-01,14.93,0.00,0.00,15.70,,16.77,739.18,718.62,97.22,,636.87
