Project,Date,Outflow (kcfs),Spill (kcfs),Spill Percent (%),Inflow (kcfs),Temp (Scroll Case) (C),Temperature (C),Barometric Pressure (mmHg),Dissolved Gas (mmHg),Dissolved Gas Percent (%),Turbidity (ft),Elevation (ft)
LWG,2/26/2022,20.77,0,0,20.1,,,,,,,736.63
LWG,2/27/2022,18.38,0,0,19.5,,,,,,,736.58
LWG,2/28/2022,20.86,0,0,19.8,,,,,,,736.55
LWG,3/1/2022,24.02,1.57,6.54,25,,,,,,,736.22
LWG,3/2/2022,42.8,0,0,40.6,,,,,,,736.27
LWG,3/3/2022,46.54,1.45,3.12,47.9,,,,,,,735.76
LWG,3/4/2022,48.69,0,0,50.6,,,,,,,736.65
LWG,3/5/2022,43.86,0,0,44.1,,,,,,,737.01
LWG,3/6/2022,39.73,1.76,4.43,39.7,,,,,,,736.85
LWG,3/7/2022,34.97,0,0,35.8,,,,,,,737.03
LWG,3/8/2022,34.85,1.73,4.96,34.1,,,,,,,736.87
LWG,3/9/2022,33.58,0,0,32.7,,,,,,,736.71
LWG,3/10/2022,32.64,1.59,4.88,32.8,,,,,,,736.71
LWG,3/11/2022,31.9,0,0,31.5,,,,,,,736.64
LWG,3/12/2022,32.28,0,0,31.9,,,,,,,736.79
LWG,3/13/2022,31.3,1.68,5.38,31.5,,,,,,,736.5
LWG,3/14/2022,35.79,0,0,36.2,,,,,,,736.3
LWG,3/15/2022,40.21,0.9,2.25,41.3,,,,,,,736.78
LWG,3/16/2022,50.21,0,0,50.8,,,,,,,736.91
LWG,3/17/2022,50.11,2.89,5.76,48.6,,,,,,,736.8
LWG,3/18/2022,46.88,0,0,47.4,,,,,,,736.67
LWG,3/19/2022,44.88,0,0,46.7,,,,,,,737.08
LWG,3/20/2022,46.29,1.08,2.33,43.3,,,,,,,736.86
LWG,3/21/2022,40.2,0,0,40.1,,6.16,750.85,755.27,100.59,,736.43
LWG,3/22/2022,37.13,1.6,4.3,38.3,,6.26,751.44,756.63,100.69,,736.66
LWG,3/23/2022,39.73,0,0,38.2,,6.51,744.59,756.13,101.55,,736.57
LWG,3/24/2022,38.27,1.6,4.18,40.5,,6.59,746.54,752.75,100.83,,736.38
LWG,3/25/2022,45.62,0,0,44.9,,6.67,742.54,755.46,101.74,,736.7
LWG,3/26/2022,47.38,0,0,47.1,,7.05,739.77,765.33,103.46,,736.75
LWG,3/27/2022,49.87,1.59,3.18,49.7,,7.79,733.46,772.21,105.28,,736.51
LWG,3/28/2022,56.7,1.63,2.87,54.1,,8.19,733.59,767.33,104.6,,736.15
LWG,3/29/2022,57.08,0,0,57.3,,8.13,739.41,758.92,102.64,,735.6
LWG,3/30/2022,58.83,0,0,58.7,,8.14,742.26,755.88,101.83,,735.75
LWG,3/31/2022,57.8,0,0,58.3,,8.2,743.56,749.29,100.77,,736.19
LWG,4/1/2022,56.33,0,0,53.7,,8.08,743.04,745.42,100.32,,735.96
LWG,4/2/2022,48.02,0,0,49.7,,8.17,743.71,748.83,100.69,,735.92
LWG,4/3/2022,45.91,31.34,68.26,46,,8.02,740.87,750.29,101.27,,735.62
LWG,4/4/2022,45.54,33.08,72.64,44.3,,7.68,732.12,750.42,102.5,,735.51
LWG,4/5/2022,45.02,32.6,72.4,45.7,,7.47,745.46,750.25,100.64,,735.52
LWG,4/6/2022,42.8,30.42,71.07,44.5,,7.58,753.95,751.54,99.68,,735.74
LWG,4/7/2022,40.9,28.46,69.57,42.5,,7.76,749.63,752.71,100.41,,736.29
LWG,4/8/2022,40.46,28.18,69.64,40.4,,7.87,742.68,753.17,101.41,,736.43
LWG,4/9/2022,39.03,25.04,64.16,40.5,,7.79,745,750.13,100.69,,736.61
LWG,4/10/2022,42.19,26.78,63.46,41.7,,7.7,740.51,755.33,102,,736.74
LWG,4/11/2022,42.34,25.71,60.73,41.8,,7.65,729.86,759.25,104.03,,736.61
LWG,4/12/2022,39.7,24.01,60.47,41,,7.86,739.6,761.17,102.92,,736.8
LWG,4/13/2022,39.98,24.45,61.16,39.4,,7.89,741.48,756.67,102.05,,736.9
LWG,4/14/2022,40.45,24.88,61.5,40.4,,7.82,738.9,754.29,102.08,,736.77
LWG,4/15/2022,40.21,24.55,61.04,40.4,,7.43,743.03,748.54,100.74,,736.81
LWG,4/16/2022,40.53,25.03,61.77,40,,7.06,739.05,744.29,100.71,,736.78
LWG,4/17/2022,39.75,24.25,61.02,39.4,,6.8,747.46,745.83,99.78,,736.62
LWG,4/18/2022,38.28,22.98,60.03,38.1,,6.92,737.12,750.88,101.87,,736.61
LWG,4/19/2022,39.41,27.96,70.94,40.7,,6.8,736.64,748.58,101.62,,736.76
LWG,4/20/2022,41.5,26.05,62.79,40.3,,6.94,736.67,752.17,102.11,,736.81
LWG,4/21/2022,43.33,32.04,73.94,44.1,,7.03,735.48,752.25,102.28,,736.72
LWG,4/22/2022,44.41,31.7,71.38,43.6,,7.31,741.04,758.67,102.38,,736.62
LWG,4/23/2022,41.18,26.87,65.24,40.5,,7.68,746.88,756.71,101.32,,736.49
LWG,4/24/2022,37.76,23.35,61.85,38.2,,8.71,745.9,761.67,102.12,,736.44
LWG,4/25/2022,37.43,23.1,61.71,37.7,,9.06,741.66,759.46,102.4,,736.61
LWG,4/26/2022,39.93,25.68,64.32,39.7,,9.18,741.23,758.83,102.38,,736.59
LWG,4/27/2022,45.22,26.88,59.44,44.9,,9.6,742.67,763.21,102.77,,736.25
LWG,4/28/2022,41.91,27.65,65.99,44,,10.07,740.23,768.08,103.76,,736.77
LWG,4/29/2022,44.45,28.09,63.2,44,,10.23,744.72,764.38,102.64,,736.82
LWG,4/30/2022,44.38,28,63.08,43.5,,10.47,740.56,759.96,102.62,,736.68
LWG,5/1/2022,42.89,28.73,67,43.2,,10.02,741.51,751.83,101.39,,736.67
LWG,5/2/2022,44.74,28.34,63.34,43.8,,9.82,736.43,752.58,102.19,,736.54
LWG,5/3/2022,46.65,29.68,63.63,46.8,,9.9,743.07,756.17,101.76,,736.34
LWG,5/4/2022,50,32.14,64.29,50.6,,10.07,740.86,759.5,102.52,,736.49
LWG,5/5/2022,55.45,36.81,66.38,53.8,,10.11,734.25,758.54,103.31,,736.45
LWG,5/6/2022,65.11,44.1,67.73,65.8,,10.2,734.08,757.92,103.25,,735.94
LWG,5/7/2022,105.44,56.07,53.18,105.3,,10.39,734.61,759.21,103.35,,736.15
LWG,5/8/2022,118.01,59.94,50.79,117.4,,10.5,734.13,745.42,101.54,,735.83
LWG,5/9/2022,99.96,60.83,60.85,101.1,,9.77,736.64,745.67,101.23,,735.82
LWG,5/10/2022,85.98,56.62,65.85,86.5,,9.07,743.4,753.42,101.35,,736.1
LWG,5/11/2022,77.16,50.44,65.37,75.5,,8.88,745.09,756,101.46,,736.05
LWG,5/12/2022,68.41,44.23,64.65,68.8,,8.95,743.83,759.21,102.07,,735.95
LWG,5/13/2022,68.1,43.79,64.3,68.2,,9.12,745.73,764.67,102.54,,735.86
LWG,5/14/2022,66.62,42.95,64.47,66.5,,9.46,743.91,768.79,103.34,,736
LWG,5/15/2022,67.05,43.41,64.74,67.8,,10.17,740.87,767.38,103.58,,736.08
LWG,5/16/2022,73.76,49.2,66.71,72.6,,10.61,741.27,764.04,103.07,,735.94
LWG,5/17/2022,93.65,59.87,63.93,91.5,,11.03,745.34,763.67,102.46,,735.28
LWG,5/18/2022,105.55,64.93,61.51,104.7,,11.56,741.83,760.17,102.47,,735.01
LWG,5/19/2022,108.78,65.05,59.8,108.8,,11.5,741.85,758.54,102.25,,734.8
LWG,5/20/2022,104.48,65.81,62.99,103.3,,10.83,744.35,756.08,101.58,,734.77
LWG,5/21/2022,92.95,60.44,65.02,94.1,,10.11,745.26,761.13,102.13,,734.63
LWG,5/22/2022,91.23,59.58,65.3,90.3,,9.89,746.53,768.67,102.97,,735.05
LWG,5/23/2022,82.85,53.2,64.22,83.2,,10.14,743.48,772.58,103.91,,734.65
LWG,5/24/2022,79.9,51.6,64.59,79.5,,10.25,742.16,770.46,103.81,,734.76
LWG,5/25/2022,79.74,50.74,63.63,79.9,,10.48,740.19,772,104.27,,734.76
LWG,5/26/2022,84.96,54.7,64.39,85.6,,11.02,738.04,769.5,104.47,,734.94
LWG,5/27/2022,104.3,64.36,61.71,105.1,,11.62,738.89,768.54,104.01,,735.13
LWG,5/28/2022,128.09,66.06,51.58,129.6,,12.31,735.86,762.67,103.64,,735.08
LWG,5/29/2022,139.36,64.09,45.99,137.8,,11.83,735.55,759.92,103.31,,735.17
LWG,5/30/2022,136.45,61.45,45.03,137.4,,10.76,743.1,761.33,102.45,,734.82
LWG,5/31/2022,136.56,60.73,44.47,133.4,,10.13,744.83,765.54,102.78,,734.53
LWG,6/1/2022,126.2,59.46,47.12,127.9,,9.74,741.96,774.5,104.39,,734.54
LWG,6/2/2022,123.96,60.09,48.48,124.4,,10.5,737.78,781.38,105.91,,734.73
LWG,6/3/2022,130.91,59.95,45.79,129.8,,11.45,735.71,777.33,105.66,,734.67
LWG,6/4/2022,142.37,59.73,41.95,143,,12.08,737.28,769.58,104.38,,734.59
LWG,6/5/2022,149.46,59.68,39.93,150.1,,12.1,735.04,763.17,103.83,,735.09
LWG,6/6/2022,158.69,61.91,39.01,158.9,,11.53,741.56,765.92,103.28,,735.04
LWG,6/7/2022,158.93,60.13,37.84,161.2,,11.41,742.32,769.46,103.66,,735.24
LWG,6/8/2022,153.49,59.7,38.89,148.8,,11.56,739.82,775.5,104.82,,734.99
LWG,6/9/2022,145.33,59.85,41.18,144.4,,12.05,739.55,779.5,105.4,,734.85
LWG,6/10/2022,152.29,59.55,39.11,152.7,,12.37,739.95,774.83,104.71,,734.47
LWG,6/11/2022,178.18,71.71,40.24,176.1,,12.53,738.38,773.54,104.76,,734.71
LWG,6/12/2022,201.73,82.88,41.08,202.8,,12.03,734.57,775.67,105.6,,733.21
LWG,6/13/2022,204.25,93.66,45.86,206.4,,11.63,739.66,775.71,104.87,,733.93
LWG,6/14/2022,205.46,99.16,48.26,202.8,,10.92,742.89,779.33,104.91,,733.45
LWG,6/15/2022,181.14,80.08,44.21,180.8,,10.67,741.28,790.46,106.64,,733.5
LWG,6/16/2022,151.71,64.65,42.61,151.8,,11.01,736.48,797.54,108.29,,734.09
LWG,6/17/2022,137.11,59.49,43.39,136.3,,11.92,733.53,789.5,107.63,,733.67
LWG,6/18/2022,129.55,76.55,59.09,132,,12.68,739.16,774.79,104.82,,734.08
LWG,6/19/2022,131.24,73.65,56.12,130.9,,13,743.29,765.63,103,,734.43
LWG,6/20/2022,122.11,72.18,59.11,123.3,,12.81,745.74,767.38,102.9,,734.35
LWG,6/21/2022,119.11,26.63,22.36,117.5,,12.92,747.14,776.25,103.9,,734.69
LWG,6/22/2022,108.66,19.99,18.4,109.4,,12.94,741.91,783.38,105.59,,734.31
LWG,6/23/2022,101.96,23.34,22.89,106.7,,13.33,741.03,789.17,106.5,,735.29
LWG,6/24/2022,101.28,22.63,22.35,100.7,,13.89,744.33,783.58,105.27,,735.85
LWG,6/25/2022,92.58,36.7,39.64,91.9,,14.51,746.66,778.79,104.3,,735.62
LWG,6/26/2022,88.68,36.43,41.08,88.1,,14.71,744.05,775.75,104.26,,735.79
LWG,6/27/2022,81.69,17.43,21.34,83.2,,14.8,740.29,776.96,104.95,,735.78
LWG,6/28/2022,86.23,22.45,26.03,84.7,,15.05,739.42,777.04,105.09,,735.57
LWG,6/29/2022,83.95,19.6,23.35,83.3,,15.61,743.05,774.17,104.19,,735.57
LWG,6/30/2022,77.11,17.84,23.13,76.8,,16.21,741.95,767.46,103.44,,735.57
LWG,7/1/2022,71.18,17.81,25.02,71.4,,16.4,739.64,762.88,103.14,,735.55
LWG,7/2/2022,66.16,17.97,27.16,65.3,,16.48,736.88,764.29,103.72,,735.65
LWG,7/3/2022,61.92,18.17,29.34,63.2,,16.58,736.84,763.46,103.62,,735.84
LWG,7/4/2022,60.34,17.96,29.76,59.9,,16.74,739.43,761.13,102.94,,735.68
LWG,7/5/2022,58.06,18.03,31.05,58.2,,16.95,738.91,756.25,102.35,,735.74
LWG,7/6/2022,58.28,18.18,31.19,57.5,,17,737.75,750.83,101.77,,735.78
LWG,7/7/2022,52.98,18.1,34.17,54.5,,16.95,740.29,753.29,101.76,,735.76
LWG,7/8/2022,51.83,18.15,35.02,55.3,,17.2,741.95,760.29,102.47,,736.73
LWG,7/9/2022,53.68,17.6,32.78,53.4,,17.74,742.9,764.08,102.85,,736.85
LWG,7/10/2022,47.82,17.95,37.54,47.6,,18.01,746.35,762.63,102.18,,736.4
LWG,7/11/2022,47.03,17.73,37.69,46.2,,18.72,744.75,769.21,103.29,,736.74
LWG,7/12/2022,45.9,17.79,38.76,45.3,,18.97,737.53,764.29,103.63,,736.6
LWG,7/13/2022,44.84,18.17,40.52,45.6,,18.77,737.23,757.58,102.76,,736.41
LWG,7/14/2022,44.54,18.6,41.77,45.1,,18.53,739.87,759,102.59,,736.72
LWG,7/15/2022,45.01,18.7,41.56,44.9,,18.69,739.73,763.75,103.25,,736.78
LWG,7/16/2022,43.69,18.23,41.71,42.7,,18.91,739.85,760.21,102.75,,736.7
LWG,7/17/2022,40.03,17.95,44.84,40.8,,18.87,738.19,755.96,102.41,,736.66
LWG,7/18/2022,38.36,17.99,46.89,37.9,,18.85,742.05,760.88,102.54,,736.68
LWG,7/19/2022,36.29,17.95,49.45,36,,19.36,741.31,767.58,103.54,,736.65
LWG,7/20/2022,36.48,17.93,49.15,37.1,,19.49,740.87,765.38,103.31,,736.64
LWG,7/21/2022,38.37,17.76,46.29,38.4,,19.49,739.38,760.25,102.82,,736.5
LWG,7/22/2022,38.32,17.98,46.93,38.8,,19.33,738.57,752.29,101.86,,736.55
LWG,7/23/2022,37.61,18.51,49.22,36.6,,19.12,739.99,752.21,101.65,,736.58
LWG,7/24/2022,34.3,18.5,53.92,35.5,,19.24,740.82,755.33,101.96,,736.57
LWG,7/25/2022,37.47,18.68,49.86,35.6,,18.89,738.7,751.08,101.68,,736.67
LWG,7/26/2022,35.61,18.28,51.35,36.3,,19.04,737.77,753.96,102.2,,736.42
LWG,7/27/2022,35.32,18.39,52.06,35.1,,19.03,738.68,759.71,102.85,,736.5
LWG,7/28/2022,35.8,18.43,51.48,35.9,,19.15,738.02,765.29,103.7,,736.55
LWG,7/29/2022,35.44,18.45,52.05,35.7,,19.18,736.99,768.88,104.33,,736.57
LWG,7/30/2022,35.72,18.53,51.88,35.1,,19.32,737.14,769.21,104.35,,736.63
LWG,7/31/2022,34.14,18.32,53.67,33.9,,19.44,737.21,768.29,104.22,,736.47
LWG,8/1/2022,32.65,18.2,55.75,33.5,,19.53,736.99,766.63,104.02,,736.37
LWG,8/2/2022,31.71,18.52,58.39,32.6,,19.02,738.56,762.71,103.27,,736.63
LWG,8/3/2022,31.3,18.48,59.04,30.7,,19.11,737.47,761.83,103.3,,736.59
LWG,8/4/2022,30.72,18.35,59.74,30.6,,18.73,737.96,762.13,103.27,,736.46
LWG,8/5/2022,30.12,17.62,58.5,30.6,,18.9,740.24,760.21,102.7,,736.59
LWG,8/6/2022,30.67,18.18,59.26,30.5,,19.32,741.43,760.04,102.51,,736.5
LWG,8/7/2022,27.37,14.98,54.72,27.2,,19.82,742.2,759.42,102.32,,736.41
LWG,8/8/2022,29.79,19.64,65.93,31.8,,19.99,739.45,753.5,101.9,,736.72
LWG,8/9/2022,32.53,22.45,69.02,33,,19.49,738.38,745.54,100.97,,737.07
LWG,8/10/2022,33.5,22.93,68.44,33.8,,19.1,739.55,738.5,99.86,,737.2
LWG,8/11/2022,33.97,23.64,69.58,32,,18.76,741.26,744.63,100.46,,736.85
LWG,8/12/2022,29.66,16.96,57.17,30.1,,18.7,738.94,759.08,102.73,,736.8
LWG,8/13/2022,30.49,17.99,59.01,29,,18.28,742.29,759.83,102.36,,736.5
LWG,8/14/2022,24.83,12.35,49.72,26.9,,18.83,742.58,751.92,101.26,,736.57
LWG,8/15/2022,27.63,10.31,37.32,26.6,,19.53,740.92,748.21,100.98,,737.16
LWG,8/16/2022,31.4,9.81,31.23,29.9,,19.6,740.14,749.46,101.26,,736.83
LWG,8/17/2022,30.29,9.69,32,30.3,,19.89,740.04,754.79,101.99,,736.74
LWG,8/18/2022,31.12,9.89,31.78,30.3,,19.98,738.07,745.96,101.07,,736.89
LWG,8/19/2022,29,9.5,32.74,29.1,,19.78,736.08,741.46,100.73,,736.59
LWG,8/20/2022,28.16,9.54,33.88,27.8,,19.41,736.83,752.58,102.14,,736.63
LWG,8/21/2022,25.85,9.38,36.29,26.2,,19.23,739.51,755.13,102.11,,736.5
LWG,8/22/2022,26.63,9.75,36.6,27,,19.69,740.79,751.46,101.44,,736.79
LWG,8/23/2022,27.26,9.69,35.53,27.1,,19.71,739.31,747.25,101.07,,736.74
LWG,8/24/2022,27.98,9.52,34.03,27.1,,19.69,737.54,748.79,101.53,,736.61
LWG,8/25/2022,25.31,9.51,37.57,26.6,,19.94,739.05,748.92,101.34,,736.6
LWG,8/26/2022,26.9,9.62,35.77,26.6,,19.84,737.03,742.96,100.8,,736.69
LWG,8/27/2022,24.93,9.52,38.19,25.6,,19.32,736.83,740.25,100.47,,736.62
LWG,8/28/2022,24.59,9.64,39.2,23.6,,19.12,739.92,740.63,100.1,,736.7
LWG,8/29/2022,23.96,9.33,38.95,23.5,,20.04,741.26,740.46,99.89,,736.46
LWG,8/30/2022,24.13,9.39,38.93,25,,20.76,741.08,741.88,100.11,,736.51
LWG,8/31/2022,24.24,9.53,39.29,24.6,,21.04,738.33,751.33,101.76,,736.62
LWG,9/1/2022,25.69,2.08,8.08,24.7,,20.46,739.33,736.92,99.67,,736.82
LWG,9/2/2022,24.29,0,0,25,,20.37,737.98,732.96,99.32,,737
LWG,9/3/2022,23.51,0,0,23.5,,20.77,738.63,738,99.92,,736.94
LWG,9/4/2022,22.29,1.63,7.33,22.6,,20.56,741.25,734,99.02,,736.91
LWG,9/5/2022,22.04,0,0,22.1,,20.46,742.1,733.17,98.8,,736.95
LWG,9/6/2022,23.94,1.86,7.78,23.7,,20.33,742.5,732.82,98.7,,736.91
LWG,9/7/2022,30.6,0,0,25.6,,,,,,,737.16
LWG,9/8/2022,25.01,2.25,9,22.4,,,,,,,736.89
LWG,9/9/2022,23.43,0,0,20.4,,,,,,,737.07
LWG,9/10/2022,20.99,0,0,20.1,,,,,,,736.91
LWG,9/11/2022,19.22,2.15,11.19,20.1,,,,,,,736.98
LWG,9/12/2022,24.63,0,0,19.3,,,,,,,737.08
LWG,9/13/2022,21.38,2.26,10.55,19.6,,,,,,,736.87
LWG,9/14/2022,23.14,0,0,20,,,,,,,736.78
LWG,9/15/2022,22.92,2.19,9.55,20,,,,,,,736.68
LWG,9/16/2022,20.52,0,0,19.5,,,,,,,736.58
LWG,9/17/2022,23.07,0,0,19.8,,,,,,,736.87
LWG,9/18/2022,18.3,1.9,10.38,19.2,,,,,,,736.79
LWG,9/19/2022,18.97,0,0,18.6,,,,,,,737.15
LWG,9/20/2022,24.22,2.39,9.86,19.5,,,,,,,736.98
LWG,9/21/2022,22.06,0,0,19.3,,,,,,,736.76
LWG,9/22/2022,19.79,1.1,5.56,18,,,,,,,736.83
LWG,9/23/2022,18.36,1.11,6.02,17.1,,,,,,,736.69
LWG,9/24/2022,18.56,0,0,17.9,,,,,,,736.97
LWG,9/25/2022,18.24,1.08,5.91,17.3,,,,,,,736.98
LWG,9/26/2022,20.54,1.13,5.52,16.8,,,,,,,736.83
LWG,9/27/2022,16.9,1.03,6.08,16.2,,,,,,,736.53
LWG,9/28/2022,17.59,1.05,5.97,16.6,,,,,,,736.5
LWG,9/29/2022,17.36,1.06,6.11,16.7,,,,,,,736.63
LWG,9/30/2022,17.95,1.14,6.34,17.1,,,,,,,736.76
LWG,10/1/2022,18.36,0,0,17.1,,,,,,,736.83
LWG,10/2/2022,19.62,1.14,5.83,17,,,,,,,736.78
LWG,10/3/2022,19.69,1.17,5.95,17.3,,,,,,,736.59
LWG,10/4/2022,17.54,1.08,6.14,16.9,,,,,,,736.58
LWG,10/5/2022,20.26,1.18,5.81,18.5,,,,,,,736.62
LWG,10/6/2022,19.28,1.09,5.68,18.8,,,,,,,736.79
LWG,10/7/2022,18.48,1.04,5.62,18.2,,,,,,,737.08
LWG,10/8/2022,17.68,0,0,16.5,,,,,,,737.15
LWG,10/9/2022,20.12,1.17,5.83,16.9,,,,,,,736.92
LWG,10/10/2022,15.58,1.09,6.99,16.5,,,,,,,736.88
LWG,10/11/2022,16.85,1.15,6.82,15.4,,,,,,,737.09
LWG,10/12/2022,17.26,1.13,6.53,15.5,,,,,,,737.03
LWG,10/13/2022,17.73,2.16,12.16,15.4,,,,,,,736.66
LWG,10/14/2022,16.21,0,0,14.9,,,,,,,736.67
LWG,10/15/2022,15.54,0,0,15,,,,,,,736.64
LWG,10/16/2022,15.56,2.08,13.39,15.3,,,,,,,736.43
LWG,10/17/2022,15.43,0,0,14.7,,,,,,,736.73
LWG,10/18/2022,15.6,2.08,13.35,15.2,,,,,,,736.49
LWG,10/19/2022,13.53,0,0,14.9,,,,,,,736.87
LWG,10/20/2022,16.1,2.21,13.73,14.7,,,,,,,736.88
LWG,10/21/2022,15.02,0,0,15.2,,,,,,,736.93
LWG,10/22/2022,14.34,0,0,15.4,,,,,,,737.27
LWG,10/23/2022,17.27,2.3,13.32,15.9,,,,,,,737.35
LWG,10/24/2022,21.51,0,0,17,,,,,,,736.96
LWG,10/25/2022,18.41,2.13,11.56,16.8,,,,,,,736.58
LWG,10/26/2022,17.29,0,0,16.1,,,,,,,736.62
LWG,10/27/2022,17.72,2.19,12.35,17,,,,,,,736.68
LWG,10/28/2022,19.22,0,0,16.4,,,,,,,736.67
LWG,10/29/2022,15.59,0,0,16.2,,,,,,,736.46
LWG,10/30/2022,17.77,1.65,9.31,16.1,,,,,,,736.53
LWG,10/31/2022,15.05,0,0,16.2,,,,,,,736.37
LWG,11/1/2022,16.22,1.67,10.3,16.4,,,,,,,736.56
LWG,11/2/2022,19.54,0,0,17.1,,,,,,,736.83
LWG,11/3/2022,17.55,1.73,9.87,17.5,,,,,,,736.68
LWG,11/4/2022,20.02,0,0,18,,,,,,,736.62
LWG,11/5/2022,24.97,0,0,20.8,,,,,,,736.58
LWG,11/6/2022,27.35,2.11,7.72,23.7,,,,,,,736.33
LWG,11/7/2022,23.06,0,0,20.9,,,,,,,736.64
LWG,11/8/2022,20.34,2.15,10.57,19,,,,,,,736.82
LWG,11/9/2022,17.47,0,0,,,,,,,,736.77
LWG,11/10/2022,14.1,0,0,17.9,,,,,,,737.18
LWG,11/11/2022,22.23,0,0,17.4,,,,,,,737.28
LWG,11/12/2022,21.62,0,0,17.5,,,,,,,736.51
LWG,11/13/2022,18.25,0,0,16.9,,,,,,,736.57
LWG,11/14/2022,16.59,7.39,44.56,17.2,,,,,,,736.2
LWG,11/15/2022,17.38,9.19,52.89,17.8,,,,,,,736.36
LWG,11/16/2022,17.32,9.47,54.7,17.7,,,,,,,736.48
LWG,11/17/2022,16.61,8.61,51.82,17.3,,,,,,,736.33
LWG,11/18/2022,17.04,2.15,12.61,17.3,,,,,,,737.2
LWG,11/19/2022,18.34,0,0,14.6,,,,,,,736.71
LWG,11/20/2022,15.09,0,0,14.7,,,,,,,736.3
LWG,11/21/2022,14.69,0,0,14.4,,,,,,,736.34
LWG,11/22/2022,14.79,0,0,14.3,,,,,,,736.56
LWG,11/23/2022,15.72,0,0,16.5,,,,,,,737.04
LWG,11/24/2022,15.93,0,0,16.2,,,,,,,737.01
LWG,11/25/2022,19.43,0,0,17.1,,,,,,,737.03
LWG,11/26/2022,18.34,0,0,16.5,,,,,,,737.04
LWG,11/27/2022,16.94,0,0,16.7,,,,,,,737.09
LWG,11/28/2022,19.31,0,0,16.4,,,,,,,737.16
