Project,Date,Outflow (kcfs),Spill (kcfs),Spill Percent (%),Inflow (kcfs),Temp (Scroll Case) (C),Temperature (C),Barometric Pressure (mmHg),Dissolved Gas (mmHg),Dissolved Gas Percent (%),Turbidity (ft),Tailwater Elevation (ft)
LMNW,2/14/2022,26.25,0,0,26.2,,3.87,747.03,756.63,101.29,,439.69
LMNW,2/15/2022,28.85,0,0,30.1,,3.93,750.65,758.54,101.05,,439.24
LMNW,2/16/2022,30.93,0,0,29,,4,754.24,760,100.76,,439.25
LMNW,2/17/2022,24.14,0,0,24.4,,4.04,757.06,759.21,100.28,,439.1
LMNW,2/18/2022,28.82,0,0,30.2,,4.07,756.98,759.33,100.31,,438.99
LMNW,2/19/2022,23.88,0,0,23.3,,4.13,748.98,760.5,101.54,,439.01
LMNW,2/20/2022,20.9,0,0,22.2,,4.16,745.35,761.67,102.19,,438.98
LMNW,2/21/2022,21.95,0,0,22.6,,4.12,746.63,759.58,101.74,,438.87
LMNW,2/22/2022,30.03,0,0,26.5,,3.74,756.75,754.96,99.76,,439.03
LMNW,2/23/2022,20.06,0,0,23.3,,3.57,760.33,754.29,99.21,,439.22
LMNW,2/24/2022,20.94,0,0,20,,3.53,761.15,754.25,99.09,,439.04
LMNW,2/25/2022,21.68,0,0,20.7,,3.39,763.17,752.42,98.59,,439.13
LMNW,2/26/2022,21.3,0,0,20.6,,3.38,759.96,753.63,99.17,,439.2
LMNW,2/27/2022,18.32,0,0,17.9,,3.4,755.76,753.54,99.71,,439.17
LMNW,2/28/2022,20.04,0,0,21.1,,3.44,749.05,753.67,100.62,,439.17
LMNW,3/1/2022,29.01,0,0,26.2,,3.61,750.68,756.38,100.76,,439.07
LMNW,3/2/2022,39.78,1.36,3.41,43.2,,3.77,750.43,769.46,102.54,,439.08
LMNW,3/3/2022,51.28,0,0,51.9,,4.11,749.27,762,101.7,,439
LMNW,3/4/2022,55.97,1.42,2.54,56.7,,4.44,749.94,776.67,103.56,,439.39
LMNW,3/5/2022,42.16,0,0,42.2,,4.49,753.12,767.54,101.92,,439.31
LMNW,3/6/2022,41.34,1.45,3.5,40.2,,4.46,758.52,777.5,102.5,,439.34
LMNW,3/7/2022,35.43,0,0,36.4,,4.43,757.18,767.58,101.38,,439.18
LMNW,3/8/2022,38.18,0,0,36.7,,4.47,753.78,771.5,102.35,,439.44
LMNW,3/9/2022,32.84,1.36,4.14,31.2,,4.49,755.58,784.33,103.81,,439.3
LMNW,3/10/2022,31.56,0,0,35.8,,4.52,757.6,771.29,101.81,,439.2
LMNW,3/11/2022,35.97,1.31,3.65,32.5,,4.55,755.58,781.38,103.41,,439.78
LMNW,3/12/2022,30.63,0,0,30.7,,4.54,746.62,770.25,103.17,,439.19
LMNW,3/13/2022,30.42,1.41,4.65,33,,4.37,746.77,781,104.59,,439.31
LMNW,3/14/2022,35.63,0,0,35.2,,4.24,752.49,775.58,103.07,,439.54
LMNW,3/15/2022,40.14,0,0,39.6,,4.26,750.26,780.88,104.08,,439.47
LMNW,3/16/2022,49.9,1.35,2.71,50.2,,4.57,755.71,790.71,104.63,,439.48
LMNW,3/17/2022,49,0,0,50.5,,4.87,753.33,780.17,103.56,,439.47
LMNW,3/18/2022,48.82,1.38,2.83,49.3,,5.08,750.75,789.21,105.12,,439.51
LMNW,3/19/2022,49.89,0,0,45.7,,5.3,746.25,772.71,103.55,,439.7
LMNW,3/20/2022,47.55,1.25,2.63,48.8,,5.53,755,781.54,103.52,,439.16
LMNW,3/21/2022,45.22,0,0,42.9,,5.79,758.37,770.67,101.62,,439.1
LMNW,3/22/2022,33.7,0,0,35.1,,5.94,759.17,773.67,101.91,,439.07
LMNW,3/23/2022,38.56,1.33,3.44,40.3,,5.98,752.76,787.38,104.6,,439.17
LMNW,3/24/2022,40.29,0,0,37.5,,6,755.02,781.92,103.56,,439.12
LMNW,3/25/2022,40.38,1.28,3.18,43.6,,6.03,750.78,791.63,105.44,,439.36
LMNW,3/26/2022,47.92,0,0,45.5,,6.23,747.54,790.75,105.78,,439.56
LMNW,3/27/2022,54.14,1.34,2.48,53.6,,6.65,741.4,795.54,107.3,,439.48
LMNW,3/28/2022,55.4,0.03,0.05,56.9,,7.11,741.33,783.75,105.72,,439.46
LMNW,3/29/2022,58.5,0,0,57.4,,7.45,747.7,779.71,104.28,,439.24
LMNW,3/30/2022,56.94,1.23,2.16,55.9,,7.62,750.24,787.42,104.96,,439.33
LMNW,3/31/2022,54.7,0.03,0.05,55.2,,7.73,751.99,777,103.33,,439.37
LMNW,4/1/2022,57,0,0,55.8,,7.76,750.98,774.54,103.14,,439.44
LMNW,4/2/2022,48.75,0,0,50.2,,7.97,751.93,772.88,102.79,,439.34
LMNW,4/3/2022,45.9,31.2,67.96,44.7,,8.29,748.67,862.25,115.18,,438.46
LMNW,4/4/2022,43.39,31.1,71.66,43.7,,8.65,739.79,840.92,113.67,,438.57
LMNW,4/5/2022,46.3,34.03,73.5,45.4,,8.73,753.71,858.58,113.92,,438.41
LMNW,4/6/2022,41.74,29.35,70.32,42.7,,8.8,762.13,889.29,116.69,,437.93
LMNW,4/7/2022,36.16,24.04,66.48,38.3,,8.91,757.74,887,117.05,,437.88
LMNW,4/8/2022,39.15,26.88,68.67,36.8,,8.9,751.05,858.92,114.36,,438.35
LMNW,4/9/2022,37.81,25.68,67.91,38.8,,8.9,753.4,857.54,113.82,,438.34
LMNW,4/10/2022,41.8,29.64,70.9,41.7,,8.95,748.2,849,113.47,,438.32
LMNW,4/11/2022,42.29,29.2,69.05,43,,8.78,737.53,834.04,113.09,,438.24
LMNW,4/12/2022,38.6,26.3,68.13,39.2,,8.51,748.14,839.54,112.22,,438.15
LMNW,4/13/2022,37.42,25.25,67.47,36.7,,8.36,749.62,857.33,114.37,,437.98
LMNW,4/14/2022,34.98,22.63,64.7,33.1,,8.14,747.37,861.04,115.21,,438.13
LMNW,4/15/2022,35.97,23.18,64.43,37,,8.05,751.16,866.38,115.34,,438.3
LMNW,4/16/2022,39.5,26.7,67.6,39.5,,7.95,747.47,843.75,112.88,,438.18
LMNW,4/17/2022,38.97,26.11,67.01,40,,7.88,755.47,853.63,112.99,,438.05
LMNW,4/18/2022,39.16,26.49,67.64,39.5,,7.92,744.69,850.63,114.23,,438.15
LMNW,4/19/2022,39.84,27.04,67.86,38.2,,7.9,744.79,840.25,112.82,,437.97
LMNW,4/20/2022,40.88,28.03,68.56,42.6,,7.96,744.24,843.17,113.29,,437.48
LMNW,4/21/2022,44.15,31.29,70.87,42.8,,8.13,743.26,844.29,113.59,,437.73
LMNW,4/22/2022,42.43,29.56,69.66,42.7,,8.4,749.4,857.96,114.48,,437.67
LMNW,4/23/2022,40.04,27.1,67.69,41.1,,8.66,755.16,899.63,119.13,,437.43
LMNW,4/24/2022,39.58,26.6,67.2,37.9,,8.99,753.78,899.79,119.37,,437.52
LMNW,4/25/2022,37.12,24.27,65.39,36.9,,9.11,749.71,880.54,117.45,,437.37
LMNW,4/26/2022,38.1,25.18,66.1,40,,8.86,749.05,889.58,118.76,,437.59
LMNW,4/27/2022,45.25,31.13,68.8,43.7,,8.99,750.63,910.71,121.33,,437.6
LMNW,4/28/2022,42.63,29.8,69.9,44.8,,9.03,748.53,892.17,119.19,,437.44
LMNW,4/29/2022,50.97,35.77,70.17,50.7,,8.95,752.51,922.58,122.6,,437.61
LMNW,4/30/2022,44.88,31.37,69.9,44,,8.99,748.58,914.67,122.19,,437.6
LMNW,5/1/2022,44.31,31.26,70.55,43.1,,9.17,749.58,910.58,121.48,,437.54
LMNW,5/2/2022,43.41,30.59,70.46,45.1,,9.39,744.17,899.38,120.86,,437.61
LMNW,5/3/2022,47.62,33.4,70.15,45.5,,9.77,751.11,906.88,120.74,,437.63
LMNW,5/4/2022,48.15,33.84,70.29,49.6,,10.32,748.56,906.29,121.07,,437.77
LMNW,5/5/2022,54.4,39.73,73.02,53.5,,10.59,742.07,903.83,121.8,,437.69
LMNW,5/6/2022,59.99,41.71,69.52,63.2,,10.86,741.71,907.38,122.34,,437.92
LMNW,5/7/2022,101.73,67.41,66.26,104.6,,11.21,742.43,917,123.51,,439.18
LMNW,5/8/2022,113.41,68.95,60.8,114.4,,11.08,741.94,915.54,123.4,,439.48
LMNW,5/9/2022,105.9,69.28,65.42,101.5,,10.92,744.65,916.25,123.05,,439.05
LMNW,5/10/2022,84.42,54.54,64.61,84.2,,10.84,751.46,914.79,121.74,,438.6
LMNW,5/11/2022,75.69,51.63,68.2,74.9,,10.92,753.25,920.38,122.19,,438.19
LMNW,5/12/2022,64.23,42.34,65.93,66.1,,11.12,751.9,899.25,119.6,,438.28
LMNW,5/13/2022,69.36,47.04,67.81,66.1,,11.12,753.68,879.42,116.69,,438.29
LMNW,5/14/2022,64.11,44.84,69.94,67.4,,10.96,751.54,879,116.96,,438.14
LMNW,5/15/2022,69.66,48.92,70.23,66.8,,10.76,748.28,875.33,116.98,,438.16
LMNW,5/16/2022,68.05,47.07,69.16,72.5,,10.57,749.15,876.29,116.97,,438.43
LMNW,5/17/2022,89.14,59.8,67.08,91.3,,10.68,753.46,894.92,118.78,,438.98
LMNW,5/18/2022,103.78,71.03,68.44,104.6,,10.53,749.51,898.5,119.88,,439.31
LMNW,5/19/2022,110.27,71.33,64.68,107,,10.69,750.31,902.42,120.27,,439.59
LMNW,5/20/2022,103.09,71.57,69.43,101.8,,11.23,752.56,898.63,119.41,,439.26
LMNW,5/21/2022,92.6,60.58,65.42,92.8,,11.58,753.39,895.96,118.93,,438.99
LMNW,5/22/2022,86.97,59.63,68.56,85.5,,11.91,754.68,893.29,118.37,,438.88
LMNW,5/23/2022,80.36,54.47,67.78,79.4,,12.25,751.32,886.33,117.97,,438.63
LMNW,5/24/2022,76.32,51.22,67.11,78.6,,12.27,750.1,885.42,118.04,,438.57
LMNW,5/25/2022,80.95,54.75,67.63,78.4,,11.98,747.61,882.5,118.04,,438.69
LMNW,5/26/2022,80.48,54.15,67.29,83.3,,11.65,745.41,880.92,118.18,,438.56
LMNW,5/27/2022,103.85,73.1,70.4,103.7,,11.48,746.26,891.38,119.44,,439.27
LMNW,5/28/2022,122.97,75.5,61.4,124.2,,11.54,743.09,898.75,120.96,,440.01
LMNW,5/29/2022,134.23,80.55,60.01,134.3,,11.58,743.36,905,121.74,,440.56
LMNW,5/30/2022,132.1,73.15,55.37,134.3,,11.92,750.78,908.46,121,,440.54
LMNW,5/31/2022,134.66,78.18,58.06,131.9,,12.46,752.43,910.58,121.02,,440.39
LMNW,6/1/2022,124.24,73.52,59.17,125.1,,12.57,749.09,904.67,120.77,,439.91
LMNW,6/2/2022,122.41,80.56,65.81,121.6,,12.02,745.05,900.96,120.93,,439.85
LMNW,6/3/2022,124.98,74.35,59.49,128.3,,11.66,743.02,901.21,121.29,,440.05
LMNW,6/4/2022,138.74,81.14,58.48,136,,11.14,744.29,910.46,122.33,,440.49
LMNW,6/5/2022,139.93,74.28,53.08,143.3,,11.42,741.94,905.38,122.03,,440.73
LMNW,6/6/2022,157.19,78.88,50.18,157.6,,12.25,748.94,914.04,122.05,,441.29
LMNW,6/7/2022,158.72,77.07,48.55,157.5,,12.87,749.58,920.67,122.84,,441.36
LMNW,6/8/2022,150.99,75.74,50.16,147,,12.98,747.17,915.63,122.55,,441.06
LMNW,6/9/2022,139.89,69.34,49.57,141.6,,12.57,746.51,906.17,121.39,,440.64
LMNW,6/10/2022,146.65,73.93,50.42,148.5,,12.47,747.14,909.25,121.7,,441.06
LMNW,6/11/2022,167.59,76.17,45.45,168.7,,12.56,745.54,916.33,122.91,,442.09
LMNW,6/12/2022,205.02,90.95,44.36,201.7,,12.91,742.26,938.13,126.39,,443.39
LMNW,6/13/2022,193.15,92.5,47.89,196,,12.91,746.88,942.46,126.18,,442.69
LMNW,6/14/2022,206.81,108.66,52.54,207.1,,12.37,750.4,951.29,126.77,,442.96
LMNW,6/15/2022,183.37,94.18,51.36,182.5,,12.16,748.51,945.08,126.26,,442.08
LMNW,6/16/2022,149.75,71.16,47.52,150.3,,12.12,744,911.46,122.51,,441.15
LMNW,6/17/2022,137.45,67.97,49.45,135.4,,11.94,741.17,899.33,121.34,,440.66
LMNW,6/18/2022,130.06,84.1,64.67,129.3,,11.93,746.61,921.08,123.37,,440.4
LMNW,6/19/2022,126.12,79.03,62.66,127.7,,12.05,750.51,921,122.72,,440.16
LMNW,6/20/2022,122.59,82.76,67.51,119.2,,12.58,753.11,919.79,122.13,,439.76
LMNW,6/21/2022,113.23,33.78,29.83,115.8,,13.32,754.41,884.96,117.3,,439.88
LMNW,6/22/2022,110.64,20.98,18.96,107.4,,13.97,749.08,898.08,119.89,,439.96
LMNW,6/23/2022,97.06,18.59,19.16,99.1,,14.3,748.65,902.79,120.59,,439.57
LMNW,6/24/2022,99.53,17,17.08,99.2,,14.44,751.85,899.75,119.67,,439.74
LMNW,6/25/2022,87.9,29.12,33.13,88.3,,14.61,753.74,889.71,118.04,,439.13
LMNW,6/26/2022,86.08,29.59,34.38,86.2,,14.74,751.09,874.92,116.49,,439.03
LMNW,6/27/2022,82.57,16.97,20.55,79.8,,15.05,747.38,889.96,119.08,,439.12
LMNW,6/28/2022,82.85,17.03,20.56,83.8,,15.35,746.85,885.21,118.53,,439.02
LMNW,6/29/2022,77.63,17.05,21.97,79,,15.82,750.31,881,117.42,,438.86
LMNW,6/30/2022,75.35,16.68,22.14,74.7,,16.08,749.26,880.58,117.53,,438.87
LMNW,7/1/2022,67.9,16.96,24.98,68.6,,16.42,746.94,878.58,117.62,,438.48
LMNW,7/2/2022,64.38,16.88,26.23,62.8,,16.76,744.12,878.71,118.09,,438.37
LMNW,7/3/2022,58.02,16.88,29.1,58.1,,16.89,743.87,874.88,117.61,,438.37
LMNW,7/4/2022,59.72,16.85,28.22,60.1,,17.16,746.34,873.29,117.01,,438.4
LMNW,7/5/2022,56.81,16.8,29.57,54.9,,17.54,746.31,871.04,116.71,,438.13
LMNW,7/6/2022,53.65,16.94,31.58,55.3,,17.65,745.37,871.29,116.89,,438.11
LMNW,7/7/2022,51.2,16.9,33.02,52.1,,17.96,747.98,867,115.91,,438
LMNW,7/8/2022,50.32,17.01,33.81,48.6,,18.14,749.42,870.54,116.16,,438.01
LMNW,7/9/2022,53.6,17.13,31.96,55.4,,18.14,750.42,878.21,117.03,,438.04
LMNW,7/10/2022,45.98,17.01,37,45.8,,18.34,753.87,878.08,116.48,,437.69
LMNW,7/11/2022,45.89,17.29,37.68,46.8,,18.73,751.8,880.88,117.17,,437.92
LMNW,7/12/2022,46.7,17.16,36.75,43.6,,18.91,744.62,875.21,117.54,,437.75
LMNW,7/13/2022,41.15,17.18,41.75,43.1,,18.66,744.64,870.58,116.91,,437.76
LMNW,7/14/2022,43.57,17.11,39.27,43.6,,19.07,747.03,872.83,116.84,,437.83
LMNW,7/15/2022,44.97,17.07,37.96,43.8,,19.33,746.99,871.71,116.7,,438.1
LMNW,7/16/2022,40.94,17.15,41.88,42.1,,19.42,747.19,873.33,116.88,,437.94
LMNW,7/17/2022,39.39,17.16,43.57,38,,19.7,745.84,869.67,116.6,,438.03
LMNW,7/18/2022,37.46,17.1,45.65,37.4,,19.92,749.26,872.67,116.47,,437.91
LMNW,7/19/2022,35.8,16.97,47.39,36.3,,20.16,748.44,872.88,116.63,,437.9
LMNW,7/20/2022,37.88,16.95,44.75,39,,20.02,748.02,873.83,116.82,,437.75
LMNW,7/21/2022,37.85,16.95,44.78,36.8,,19.94,746.45,870.63,116.64,,437.96
LMNW,7/22/2022,38.28,16.89,44.12,38.3,,20.25,745.95,871.04,116.77,,437.84
LMNW,7/23/2022,32.32,16.95,52.44,32.9,,20.54,747.42,871.29,116.57,,437.55
LMNW,7/24/2022,35.31,17.02,48.21,35.9,,20.6,748.15,873.25,116.72,,437.65
LMNW,7/25/2022,34.3,16.97,49.48,34.3,,20.6,745.87,870.71,116.74,,437.69
LMNW,7/26/2022,35.68,17.2,48.19,36.5,,20.82,745,871.08,116.92,,437.66
LMNW,7/27/2022,34.3,17.32,50.48,33.2,,21.02,745.8,871.08,116.8,,437.83
LMNW,7/28/2022,34.75,17.03,49,34.5,,21.15,745.11,871,116.9,,437.99
LMNW,7/29/2022,32.37,17.17,53.04,32.4,,21.22,744.04,870.08,116.94,,437.68
LMNW,7/30/2022,35.97,17.29,48.06,35.2,,21.25,744.12,870.13,116.93,,437.77
LMNW,7/31/2022,33.35,17.17,51.48,33,,21.29,744.36,869.46,116.81,,437.75
LMNW,8/1/2022,31.76,16.65,52.42,30.9,,21.16,744.14,867.75,116.61,,437.59
LMNW,8/2/2022,27.4,14.53,53.04,28.1,,21.03,746.01,858.21,115.04,,437.73
LMNW,8/3/2022,29.79,17.06,57.27,30.8,,20.99,744.74,869.5,116.75,,437.79
LMNW,8/4/2022,27.94,14.83,53.07,27.5,,20.87,745.69,860,115.33,,437.82
LMNW,8/5/2022,28.8,13.51,46.9,28.5,,20.99,748,839.67,112.26,,438.13
LMNW,8/6/2022,30.25,16.99,56.16,30.8,,21.07,749.02,858.63,114.63,,437.97
LMNW,8/7/2022,26.85,13.94,51.92,26.2,,21.11,749.33,846.5,112.97,,437.9
LMNW,8/8/2022,31.5,15.76,50.02,31.3,,21.3,746.43,849.08,113.76,,437.96
LMNW,8/9/2022,27.18,14.35,52.81,29.1,,21.36,745.36,839.54,112.64,,437.91
LMNW,8/10/2022,33.12,16.89,51.01,30.2,,21.44,746.6,854.17,114.41,,437.88
LMNW,8/11/2022,29.42,15.97,54.28,31.2,,21.27,748.37,853.04,113.99,,437.94
LMNW,8/12/2022,26.11,13.27,50.81,26.6,,21.26,746.13,835.04,111.91,,437.95
LMNW,8/13/2022,30.19,17.18,56.89,31.2,,21,749.9,853.13,113.77,,437.95
LMNW,8/14/2022,26.8,13.82,51.56,25.8,,21.32,749.92,843.5,112.48,,437.84
LMNW,8/15/2022,25.02,8.28,33.08,25.5,,21.42,748.28,821.83,109.83,,437.9
LMNW,8/16/2022,29.54,8.11,27.47,32.4,,21.34,747.4,821.54,109.92,,438.14
LMNW,8/17/2022,36.97,8.23,22.25,33.9,,21.43,747.24,823.79,110.25,,438.47
LMNW,8/18/2022,34.06,8.05,23.65,30.4,,21.52,745.38,820.67,110.1,,438.54
LMNW,8/19/2022,28.88,7.91,27.4,32.7,,21.32,743.25,814.75,109.62,,438.41
LMNW,8/20/2022,26.57,8.06,30.33,29.2,,21.09,744.08,813.92,109.39,,438.28
LMNW,8/21/2022,25.42,8.09,31.84,23.5,,20.88,746.72,818.71,109.64,,438.63
LMNW,8/22/2022,25.43,8.96,35.24,24.6,,21,747.63,826.92,110.6,,438.52
LMNW,8/23/2022,26.77,8.1,30.26,27.7,,21,746.55,818.96,109.7,,438.61
LMNW,8/24/2022,30.9,8.35,27.04,32.3,,21.06,744.92,818.04,109.82,,438.48
LMNW,8/25/2022,28.56,8.11,28.39,26.9,,21.12,746.58,818.13,109.58,,438.45
LMNW,8/26/2022,27.3,8.11,29.71,27.1,,20.93,744.34,815.88,109.61,,438.51
LMNW,8/27/2022,26,8.23,31.66,26.3,,20.67,744.45,816.13,109.63,,438.67
LMNW,8/28/2022,23.66,7.82,33.04,23.8,,20.81,747.43,817.04,109.31,,438.59
LMNW,8/29/2022,24.4,8.08,33.09,24,,21.12,748.65,821.21,109.69,,438.68
LMNW,8/30/2022,26.15,8.32,31.8,27,,20.85,748.35,822.08,109.85,,438.58
LMNW,8/31/2022,22.62,8.18,36.18,23.3,,20.53,745.57,814.96,109.31,,438.56
LMNW,9/1/2022,26.89,0.34,1.26,23.4,,20.39,746.62,791.67,106.03,,438.84
LMNW,9/2/2022,21.83,1.36,6.22,22.8,,20.74,744.77,806.17,108.24,,438.4
LMNW,9/3/2022,23.25,0,0,23.8,,20.73,745.68,791.75,106.18,,438.71
LMNW,9/4/2022,20.99,1.31,6.25,20.5,,20.62,748.41,804.29,107.46,,438.59
LMNW,9/5/2022,20.83,0,0,20.8,,20.62,749.7,786.96,104.97,,438.56
LMNW,9/6/2022,25.15,0.01,0.05,26.8,,20.63,748.85,783.08,104.57,,438.65
LMNW,9/7/2022,32.24,1.85,5.74,26,,20.65,748.29,796.78,105.94,,438.82
LMNW,9/8/2022,21.31,0,0,18.8,,20.4,751.15,772.72,102.77,,438.71
LMNW,9/9/2022,21.14,1.79,8.46,19.8,,20.52,749.19,802.28,106.06,,438.49
LMNW,9/10/2022,22.31,0.02,0.07,19.5,,20.59,748.21,782.11,104.36,,438.54
LMNW,9/11/2022,16.93,1.83,10.83,15.8,,20.51,749.19,803.44,106.46,,438.21
LMNW,9/12/2022,21.54,0,0,20,,20.33,746.86,774.83,103.6,,438.39
LMNW,9/13/2022,24.39,0,0,19.7,,20.14,743.52,764.83,102.82,,438.61
LMNW,9/14/2022,23.65,1.78,7.54,20.8,,19.95,745.56,776.44,103.46,,438.44
LMNW,9/15/2022,25.56,0,0,22.6,,19.95,748.14,753.67,100.6,,438.45
LMNW,9/16/2022,17.71,1.67,9.44,17.5,,19.9,747.92,771.83,102.25,,438.35
LMNW,9/17/2022,25.67,0,0,21.2,,19.91,743.52,753.22,100.87,,438.53
LMNW,9/18/2022,15.19,1.47,9.68,14.7,,19.91,743.35,772.54,103.92,,438.22
LMNW,9/19/2022,16.48,0.06,0.37,18,,19.8,745.39,743.17,99.71,,438.49
LMNW,9/20/2022,26.11,0.02,0.06,19.7,,19.7,747.92,741.5,99.19,,438.64
LMNW,9/21/2022,22.28,1.81,8.1,22,,19.54,746.42,765.78,101.64,,438.61
LMNW,9/22/2022,20.23,0.15,0.74,18.3,,19.27,747.38,735.67,98.29,,438.64
LMNW,9/23/2022,16.93,1.63,9.65,15.1,,19.19,751.16,765.28,100.82,,438.46
LMNW,9/24/2022,18.86,0,0,17.8,,19.1,753.77,736.22,97.49,,438.68
LMNW,9/25/2022,17.28,1.63,9.45,15.5,,19.1,753.06,767.06,100.69,,438.66
LMNW,9/26/2022,19.85,0,0,21.2,,19.11,749.1,742.22,98.66,,438.56
LMNW,9/27/2022,23.4,0,0,16.3,,19.04,745.65,735.56,98.63,,438.72
LMNW,9/28/2022,14.49,1.5,10.35,15,,18.8,746.51,757.67,100.61,,438.43
LMNW,9/29/2022,13.09,0,0,14.8,,18.61,750.38,726.33,96.8,,438.64
LMNW,9/30/2022,18.53,1.69,9.11,16.8,,18.77,752.18,764.5,100.44,,438.38
LMNW,10/1/2022,19.7,0,0,17.5,,18.81,749.66,734.89,97.71,,438.61
LMNW,10/2/2022,17.9,1.63,9.09,17.3,,18.81,749.29,760.33,100.64,,438.56
LMNW,10/3/2022,18.61,0,0,17.2,,18.62,751.04,731.17,97.11,,438.46
LMNW,10/4/2022,17.63,0,0,17,,18.47,750.19,737.78,98.09,,438.55
LMNW,10/5/2022,19.74,1.89,9.57,17.1,,18.43,751.82,773.5,101.76,,438.58
LMNW,10/6/2022,21.21,0,0,19.2,,18.45,753.17,743.94,98.46,,438.69
LMNW,10/7/2022,18.52,1.62,8.76,17,,18.46,754.46,773.89,101.41,,438.63
LMNW,10/8/2022,17.98,0,0,17.5,,18.42,753.24,749.22,99.24,,438.72
LMNW,10/9/2022,20.63,1.63,7.89,18.5,,18.42,752.46,773.67,101.97,,438.46
LMNW,10/10/2022,12.52,0,0,13.3,,18.31,746.69,744.56,99.6,,438.44
LMNW,10/11/2022,18.39,0,0,16.3,,18.24,752.31,740.78,98.41,,438.35
LMNW,10/12/2022,15.89,1.62,10.17,15.6,,18.19,755.18,770.22,101.08,,438.4
