Project,Date,Outflow (kcfs),Spill (kcfs),Spill Percent (%),Inflow (kcfs),Temp (Scroll Case) (C),Temperature (C),Barometric Pressure (mmHg),Dissolved Gas (mmHg),Dissolved Gas Percent (%),Turbidity (ft),Tailwater Elevation (ft)
IDSW,1997-03-04,87.91,15.99,18.19,91.10,,5.03,758.30,836.98,110.38,,345.36
IDSW,1997-03-05,97.25,31.59,32.48,99.90,,5.11,756.47,876.40,115.85,,346.03
IDSW,1997-03-06,89.45,24.75,27.68,84.70,,5.24,754.25,856.04,113.50,,345.54
IDSW,1997-03-07,83.50,18.39,22.02,83.10,,5.48,754.42,829.68,109.98,,345.08
IDSW,1997-03-08,84.39,21.38,25.34,83.30,,5.68,759.46,852.65,112.27,,345.01
IDSW,1997-03-09,98.84,31.91,32.28,99.30,,5.90,756.56,876.55,115.86,,346.02
IDSW,1997-03-10,97.58,32.00,32.79,100.50,,5.99,755.90,868.71,114.93,,345.86
IDSW,1997-03-11,101.85,35.90,35.25,100.10,,6.09,751.97,889.88,118.34,,346.10
IDSW,1997-03-12,110.48,44.10,39.92,109.20,,6.08,755.29,901.47,119.36,,346.80
IDSW,1997-03-13,98.63,32.08,32.53,99.90,,6.00,758.80,907.53,119.60,,345.94
IDSW,1997-03-14,94.19,27.36,29.05,91.20,,,,,,,345.74
IDSW,1997-03-15,93.40,31.86,34.11,95.00,,5.98,741.75,893.49,120.46,,345.36
IDSW,1997-03-16,88.90,29.15,32.79,92.50,,6.12,744.44,867.56,116.54,,344.99
IDSW,1997-03-17,108.88,48.21,44.28,105.40,,6.24,754.78,916.25,121.39,,346.54
IDSW,1997-03-18,107.40,46.85,43.62,111.20,,6.22,757.23,918.42,121.29,,346.31
IDSW,1997-03-19,125.20,64.27,51.33,121.60,,6.21,756.23,932.06,123.25,,347.63
IDSW,1997-03-20,129.16,68.69,53.18,129.50,,6.48,759.11,939.17,123.72,,347.79
IDSW,1997-03-21,147.05,84.40,57.40,146.80,,6.48,760.61,952.10,125.18,,348.87
IDSW,1997-03-22,143.96,82.89,57.58,144.70,,6.70,757.53,954.81,126.04,,348.75
IDSW,1997-03-23,140.52,78.82,56.09,140.60,,7.08,755.83,950.22,125.72,,348.55
IDSW,1997-03-24,137.13,79.98,58.33,138.10,,7.43,762.02,955.51,125.39,,348.20
IDSW,1997-03-25,135.53,74.20,54.75,135.50,,7.81,756.83,947.52,125.20,,348.26
IDSW,1997-03-26,128.00,69.30,54.14,129.10,,7.95,751.45,938.00,124.83,,347.82
IDSW,1997-03-27,133.64,74.97,56.10,132.70,,7.73,754.38,945.81,125.38,,348.16
IDSW,1997-03-28,149.45,88.15,58.98,149.40,,7.67,757.41,956.00,126.22,,349.15
IDSW,1997-03-29,141.80,80.41,56.70,141.70,,7.79,757.53,953.17,125.83,,348.70
IDSW,1997-03-30,131.91,71.01,53.83,130.60,,7.93,747.43,935.24,125.13,,348.09
IDSW,1997-03-31,126.09,66.45,52.70,125.90,,8.10,754.38,933.37,123.73,,347.62
IDSW,1997-04-01,122.25,57.04,46.66,123.30,,8.15,762.44,931.34,122.16,,347.43
IDSW,1997-04-02,105.87,35.61,33.64,104.50,,8.12,762.41,895.71,117.51,,346.39
IDSW,1997-04-03,98.98,25.26,25.52,99.30,,8.16,749.46,875.67,116.83,,346.00
IDSW,1997-04-04,104.37,29.85,28.60,105.30,,8.08,751.95,905.63,120.44,,346.38
IDSW,1997-04-05,95.93,21.65,22.57,94.00,,8.10,754.56,865.75,114.74,,345.88
IDSW,1997-04-06,94.65,22.16,23.41,95.20,,8.18,752.44,861.22,114.45,,345.71
IDSW,1997-04-07,88.30,17.72,20.06,89.90,,8.35,753.00,829.45,110.16,,345.17
IDSW,1997-04-08,102.55,28.87,28.15,101.40,,8.56,752.22,881.79,117.23,,346.19
IDSW,1997-04-09,93.18,20.76,22.28,92.00,,8.61,753.57,863.42,114.58,,345.63
IDSW,1997-04-10,101.56,29.14,28.69,100.00,,8.67,757.29,877.83,115.92,,346.20
IDSW,1997-04-11,88.18,25.43,28.83,90.50,,8.66,760.11,876.92,115.37,,345.11
IDSW,1997-04-12,87.72,23.23,26.48,86.10,,8.77,754.77,866.96,114.87,,345.03
IDSW,1997-04-13,81.48,22.23,27.28,83.30,,8.95,748.55,860.75,114.99,,344.58
IDSW,1997-04-14,85.05,23.24,27.33,86.40,,9.05,752.23,883.17,117.41,,344.91
IDSW,1997-04-15,88.97,24.35,27.37,86.40,,9.12,753.25,883.08,117.24,,345.23
IDSW,1997-04-16,95.66,26.07,27.25,97.10,,9.27,750.65,879.04,117.10,,345.79
IDSW,1997-04-17,111.16,36.83,33.13,111.70,,9.48,753.38,908.21,120.55,,346.86
IDSW,1997-04-18,117.85,44.29,37.58,114.80,,9.53,748.26,922.21,123.25,,347.30
IDSW,1997-04-19,125.77,52.45,41.70,128.50,,9.43,746.76,920.25,123.23,,347.63
IDSW,1997-04-20,154.80,82.02,52.98,157.10,,9.51,749.52,942.08,125.69,,349.34
IDSW,1997-04-21,182.49,111.47,61.08,180.50,,9.48,754.45,969.58,128.52,,350.82
IDSW,1997-04-22,180.67,107.78,59.65,181.40,,9.69,751.03,972.25,129.46,,351.01
IDSW,1997-04-23,169.40,99.74,58.88,171.00,,9.68,747.94,965.50,129.09,,350.38
IDSW,1997-04-24,186.53,117.28,62.88,186.00,,9.60,754.39,978.71,129.74,,351.19
IDSW,1997-04-25,173.29,106.60,61.51,170.60,,9.32,756.29,975.71,129.01,,350.30
IDSW,1997-04-26,161.53,93.83,58.09,163.50,,9.28,751.01,965.88,128.61,,349.63
IDSW,1997-04-27,157.28,87.36,55.54,156.50,,9.69,750.40,959.42,127.86,,349.43
IDSW,1997-04-28,173.06,101.81,58.83,173.90,,9.78,749.93,969.21,129.24,,350.35
IDSW,1997-04-29,180.22,113.73,63.10,181.20,,9.73,749.85,972.75,129.73,,350.91
IDSW,1997-04-30,176.35,106.84,60.58,176.50,,10.10,749.07,969.88,129.48,,350.76
IDSW,1997-05-01,168.16,96.84,57.59,167.90,,10.50,753.22,966.79,128.36,,350.22
IDSW,1997-05-02,163.56,90.66,55.43,160.60,,10.39,750.93,962.21,128.14,,349.97
IDSW,1997-05-03,136.82,63.32,46.28,138.40,,10.14,751.53,947.79,126.12,,348.46
IDSW,1997-05-04,137.27,64.43,46.94,136.50,,10.12,755.66,949.38,125.64,,348.45
IDSW,1997-05-05,137.42,64.09,46.64,137.70,,10.31,753.45,946.96,125.68,,348.42
IDSW,1997-05-06,138.88,66.50,47.88,140.10,,10.43,754.51,946.08,125.39,,348.49
IDSW,1997-05-07,150.93,77.30,51.22,148.60,,10.47,758.23,956.38,126.13,,349.12
IDSW,1997-05-08,147.39,73.54,49.89,154.30,,10.75,755.23,951.21,125.95,,348.92
IDSW,1997-05-09,154.60,80.56,52.11,149.20,,11.22,754.16,956.04,126.77,,349.36
IDSW,1997-05-10,153.04,78.61,51.37,153.70,,11.61,755.46,956.33,126.59,,349.32
IDSW,1997-05-11,163.43,88.88,54.38,162.90,,11.82,753.87,962.58,127.69,,349.97
IDSW,1997-05-12,170.71,95.74,56.08,170.80,,11.70,748.96,964.92,128.83,,350.47
IDSW,1997-05-13,172.95,98.00,56.66,173.70,,11.77,747.10,964.08,129.04,,350.56
IDSW,1997-05-14,189.30,115.33,60.92,191.20,,11.98,747.57,973.29,130.19,,351.46
IDSW,1997-05-15,194.39,119.88,61.67,191.90,,12.36,750.21,980.13,130.65,,351.74
IDSW,1997-05-16,203.01,127.69,62.90,205.30,,12.56,751.87,987.17,131.30,,352.32
IDSW,1997-05-17,214.07,139.17,65.01,212.90,,12.48,750.87,990.21,131.88,,353.03
IDSW,1997-05-18,216.14,141.41,65.43,216.90,,12.18,753.27,992.17,131.72,,353.14
IDSW,1997-05-19,200.55,126.12,62.88,200.80,,12.05,745.73,981.50,131.61,,352.18
IDSW,1997-05-20,185.64,117.05,63.05,185.10,,11.92,746.15,974.96,130.67,,351.30
IDSW,1997-05-21,176.10,110.07,62.50,177.30,,11.66,748.78,973.42,130.00,,350.74
IDSW,1997-05-22,178.74,104.66,58.56,177.10,,11.60,748.53,970.08,129.60,,350.83
IDSW,1997-05-23,164.22,97.19,59.18,164.60,,11.56,748.29,964.67,128.92,,350.01
IDSW,1997-05-24,163.62,105.43,64.44,163.30,,11.79,748.84,964.08,128.74,,349.93
IDSW,1997-05-25,165.16,98.18,59.44,163.80,,11.91,750.10,963.04,128.39,,350.13
IDSW,1997-05-26,146.60,75.84,51.73,148.20,,11.90,752.25,956.83,127.20,,348.91
IDSW,1997-05-27,140.55,51.11,36.36,141.00,,12.01,754.28,953.50,126.41,,348.65
IDSW,1997-05-28,141.21,68.30,48.37,141.00,,12.05,752.01,950.58,126.41,,348.62
IDSW,1997-05-29,144.65,73.79,51.01,144.70,,12.15,750.31,949.79,126.59,,348.81
IDSW,1997-05-30,144.00,71.44,49.61,146.30,,12.10,749.25,950.83,126.91,,348.87
IDSW,1997-05-31,163.86,92.29,56.32,162.50,,12.15,747.69,960.88,128.51,,350.05
IDSW,1997-06-01,171.39,102.56,59.84,172.30,,12.68,751.51,969.29,128.98,,350.45
IDSW,1997-06-02,183.75,112.17,61.05,183.60,,13.15,750.24,974.96,129.95,,351.08
IDSW,1997-06-03,177.58,108.95,61.35,177.10,,13.35,744.50,965.00,129.62,,350.74
IDSW,1997-06-04,175.74,102.51,58.33,177.50,,13.29,748.73,964.21,128.78,,350.38
IDSW,1997-06-05,184.58,115.40,62.52,184.20,,13.18,751.06,971.63,129.37,,350.86
IDSW,1997-06-06,191.26,119.06,62.25,188.70,,12.97,749.11,974.75,130.12,,351.30
IDSW,1997-06-07,177.86,115.95,65.19,178.50,,12.90,747.73,969.63,129.68,,350.51
IDSW,1997-06-08,171.05,118.29,69.15,171.20,,12.82,750.77,969.00,129.07,,350.05
IDSW,1997-06-09,169.60,114.45,67.48,171.00,,12.80,749.60,966.71,128.96,,349.93
IDSW,1997-06-10,175.48,110.39,62.91,174.20,,12.84,747.32,964.13,129.01,,350.22
IDSW,1997-06-11,181.65,118.95,65.48,183.40,,13.10,746.75,963.50,129.03,,350.45
IDSW,1997-06-12,197.91,137.99,69.72,197.60,,13.53,748.20,975.96,130.44,,351.38
IDSW,1997-06-13,191.78,123.25,64.27,190.30,,14.16,748.13,970.96,129.79,,351.13
IDSW,1997-06-14,184.52,122.61,66.45,185.00,,14.52,747.47,968.46,129.57,,350.56
IDSW,1997-06-15,189.74,130.89,68.98,190.20,,14.47,747.57,971.67,129.98,,350.86
IDSW,1997-06-16,191.32,127.48,66.63,191.40,,14.35,748.95,972.54,129.85,,350.99
IDSW,1997-06-17,183.38,116.50,63.53,182.40,,14.03,747.20,967.58,129.49,,350.61
IDSW,1997-06-18,179.56,124.03,69.07,180.90,,14.23,751.27,967.42,128.77,,350.34
IDSW,1997-06-19,184.35,115.55,62.68,184.50,,14.80,751.73,970.38,129.09,,350.71
IDSW,1997-06-20,171.23,105.16,61.42,171.60,,15.22,750.25,961.71,128.19,,349.89
IDSW,1997-06-21,159.95,96.16,60.12,159.10,,15.31,746.11,949.88,127.31,,349.24
IDSW,1997-06-22,154.18,102.02,66.17,153.30,,15.15,750.88,951.08,126.66,,349.04
IDSW,1997-06-23,142.53,80.62,56.56,144.10,,15.24,754.22,944.83,125.27,,348.37
IDSW,1997-06-24,128.96,60.21,46.69,129.20,,15.55,754.78,933.71,123.70,,347.63
IDSW,1997-06-25,127.86,57.05,44.62,123.80,,15.76,750.78,929.07,123.75,,347.51
IDSW,1997-06-26,108.26,49.50,45.73,108.20,,16.30,749.10,910.20,121.51,,346.07
IDSW,1997-06-27,117.01,44.33,37.89,116.10,,16.33,750.13,910.21,121.34,,346.95
IDSW,1997-06-28,113.64,44.06,38.77,114.90,,16.46,748.15,903.46,120.76,,346.64
IDSW,1997-06-29,120.45,47.65,39.56,120.40,,16.71,748.49,909.08,121.46,,347.24
IDSW,1997-06-30,111.91,43.24,38.64,111.10,,16.87,747.04,895.42,119.86,,346.47
IDSW,1997-07-01,109.93,43.04,39.15,109.90,,17.13,752.66,898.92,119.43,,346.22
IDSW,1997-07-02,114.01,41.04,36.00,115.70,,17.29,753.45,898.21,119.21,,346.65
IDSW,1997-07-03,103.48,41.40,40.01,102.20,,17.50,753.05,897.25,119.15,,345.57
IDSW,1997-07-04,96.98,40.39,41.64,96.50,,17.72,749.30,890.63,118.86,,345.08
IDSW,1997-07-05,94.48,40.07,42.41,93.20,,18.06,746.66,883.88,118.38,,345.07
IDSW,1997-07-06,86.45,39.96,46.23,85.90,,18.42,750.82,885.83,117.98,,344.17
IDSW,1997-07-07,79.25,39.99,50.45,79.90,,18.60,751.75,887.29,118.03,,343.40
IDSW,1997-07-08,76.42,39.88,52.18,76.50,,18.71,749.98,884.92,117.99,,343.08
IDSW,1997-07-09,76.36,40.01,52.40,76.20,,18.55,747.32,890.63,119.18,,343.15
IDSW,1997-07-10,77.25,40.08,51.88,79.60,,18.03,750.54,884.46,117.84,,343.43
IDSW,1997-07-11,79.90,40.13,50.23,77.00,,17.74,751.39,889.29,118.35,,343.75
IDSW,1997-07-12,65.18,40.09,61.50,65.00,,17.79,751.89,887.83,118.08,,342.25
IDSW,1997-07-13,61.07,36.97,60.54,60.00,,18.04,751.25,882.71,117.50,,341.89
IDSW,1997-07-14,61.49,31.89,51.86,60.00,,18.28,749.64,867.04,115.66,,342.05
IDSW,1997-07-15,61.42,28.00,45.60,67.30,,18.50,750.90,861.25,114.70,,342.29
IDSW,1997-07-16,70.71,37.70,53.31,69.80,,18.92,750.13,888.58,118.46,,343.06
IDSW,1997-07-17,72.44,39.21,54.12,70.60,,19.30,747.15,885.96,118.58,,343.09
IDSW,1997-07-18,70.00,39.23,56.04,68.60,,19.60,751.37,887.79,118.16,,342.98
IDSW,1997-07-19,71.81,38.84,54.08,72.40,,19.90,750.23,883.33,117.74,,343.29
IDSW,1997-07-20,76.86,39.88,51.89,76.50,,19.89,748.36,887.04,118.53,,343.76
IDSW,1997-07-21,67.30,35.67,53.00,66.80,,19.83,746.48,872.83,116.93,,342.76
IDSW,1997-07-22,66.76,36.06,54.02,68.50,,19.77,750.79,880.21,117.24,,342.50
IDSW,1997-07-23,67.37,36.24,53.79,65.50,,19.84,751.47,879.21,117.00,,342.62
IDSW,1997-07-24,67.13,35.80,53.33,67.80,,20.03,751.13,882.13,117.44,,342.71
IDSW,1997-07-25,66.61,37.43,56.18,67.60,,20.36,751.63,887.96,118.14,,342.93
IDSW,1997-07-26,67.24,39.95,59.41,66.40,,20.43,750.93,890.75,118.62,,342.89
IDSW,1997-07-27,63.33,36.85,58.18,63.60,,20.30,750.15,888.00,118.38,,342.74
IDSW,1997-07-28,64.79,36.25,55.94,65.90,,20.40,748.94,885.61,118.25,,342.58
IDSW,1997-07-29,67.38,36.27,53.82,65.90,,20.38,748.54,879.50,117.50,,342.35
IDSW,1997-07-30,64.94,36.33,55.94,63.30,,20.28,750.54,877.13,116.87,,341.84
IDSW,1997-07-31,63.33,34.85,55.04,64.50,,20.20,751.41,877.92,116.84,,341.90
IDSW,1997-08-01,61.73,33.46,54.20,62.20,,20.28,751.58,878.25,116.86,,341.76
IDSW,1997-08-02,59.85,35.89,59.96,60.80,,20.48,750.62,878.17,116.99,,341.59
IDSW,1997-08-03,63.28,38.71,61.17,63.20,,20.62,749.95,883.13,117.76,,341.93
IDSW,1997-08-04,65.06,38.59,59.32,62.20,,20.74,751.73,888.58,118.21,,342.07
IDSW,1997-08-05,58.62,38.88,66.33,58.50,,20.90,753.78,890.13,118.09,,341.73
IDSW,1997-08-06,58.31,38.43,65.91,59.70,,21.09,750.61,891.67,118.80,,342.01
IDSW,1997-08-07,60.52,42.59,70.38,59.40,,21.12,749.58,891.96,119.00,,341.96
IDSW,1997-08-08,57.18,40.10,70.13,58.40,,21.16,749.34,890.58,118.85,,341.94
IDSW,1997-08-09,55.87,35.99,64.41,56.20,,21.12,749.30,883.88,117.96,,342.10
IDSW,1997-08-10,57.84,38.95,67.35,57.70,,20.90,748.95,881.38,117.68,,341.60
IDSW,1997-08-11,53.35,39.47,73.98,52.90,,20.93,749.55,887.71,118.43,,341.16
IDSW,1997-08-12,60.00,39.74,66.24,59.00,,21.11,749.81,885.75,118.13,,341.71
IDSW,1997-08-13,50.73,38.13,75.18,52.70,,21.06,748.79,882.50,117.86,,341.03
IDSW,1997-08-14,60.64,44.83,73.93,60.30,,21.01,745.42,891.00,119.53,,341.98
IDSW,1997-08-15,55.09,36.08,65.49,56.30,,21.18,743.70,880.54,118.40,,341.85
IDSW,1997-08-16,51.24,37.86,73.88,50.80,,21.16,748.31,881.04,117.74,,340.84
IDSW,1997-08-17,48.23,37.38,77.50,47.40,,20.94,747.93,872.79,116.70,,340.25
IDSW,1997-08-18,48.39,34.41,71.11,49.20,,20.88,748.39,872.58,116.60,,340.42
IDSW,1997-08-19,49.82,37.78,75.84,48.50,,20.94,749.30,879.50,117.38,,340.65
IDSW,1997-08-20,44.66,34.76,77.83,46.20,,20.88,747.22,872.13,116.72,,340.48
IDSW,1997-08-21,47.31,35.75,75.56,49.40,,20.83,753.05,881.96,117.12,,340.90
IDSW,1997-08-22,46.82,34.51,73.70,45.20,,20.81,750.51,878.33,117.03,,340.94
IDSW,1997-08-23,53.38,40.16,75.23,50.80,,20.78,748.96,888.08,118.58,,341.61
IDSW,1997-08-24,47.19,34.01,72.08,48.10,,20.76,749.67,887.64,118.41,,341.63
IDSW,1997-08-25,45.91,32.40,70.58,46.90,,20.71,750.13,875.88,116.76,,341.31
IDSW,1997-08-26,43.45,33.61,77.37,44.80,,20.51,747.36,872.50,116.74,,340.53
IDSW,1997-08-27,53.77,38.61,71.80,49.70,,20.29,751.15,884.54,117.76,,341.20
IDSW,1997-08-28,33.25,27.09,81.46,35.10,,20.30,750.31,865.33,115.33,,339.26
IDSW,1997-08-29,39.79,33.42,83.99,38.60,,20.39,750.25,870.92,116.08,,339.76
IDSW,1997-08-30,30.77,29.75,96.70,32.70,,20.38,748.01,858.63,114.79,,339.48
IDSW,1997-08-31,36.05,28.95,80.30,36.20,,20.36,746.28,863.63,115.72,,339.62
IDSW,1997-09-01,29.98,2.04,6.80,30.30,,20.41,747.08,788.25,105.51,,340.22
IDSW,1997-09-02,16.45,0.00,0.00,14.90,,20.40,750.77,775.00,103.23,,339.15
IDSW,1997-09-03,23.00,0.00,0.00,22.90,,20.50,753.44,782.71,103.88,,339.59
IDSW,1997-09-04,29.37,0.00,0.00,30.00,,20.68,753.43,782.29,103.83,,340.08
IDSW,1997-09-05,30.40,0.00,0.00,29.90,,20.71,749.05,769.71,102.76,,340.02
IDSW,1997-09-06,34.98,0.00,0.00,34.90,,20.62,751.61,762.71,101.48,,340.32
IDSW,1997-09-07,23.24,0.00,0.00,23.30,,20.67,752.12,769.46,102.31,,339.54
IDSW,1997-09-08,31.39,0.00,0.00,31.50,,20.65,752.38,781.17,103.83,,340.30
IDSW,1997-09-09,26.88,0.08,0.31,27.70,,20.79,749.00,791.58,105.69,,340.45
IDSW,1997-09-10,30.16,0.00,0.00,28.30,,20.80,746.43,780.38,104.55,,340.57
IDSW,1997-09-11,27.77,0.00,0.00,29.20,,20.63,745.29,764.96,102.64,,340.48
IDSW,1997-09-12,30.50,0.00,0.00,29.70,,20.56,747.37,758.54,101.49,,340.70
IDSW,1997-09-13,29.95,0.00,0.00,30.40,,20.47,745.95,755.96,101.34,,340.82
IDSW,1997-09-14,30.10,0.00,0.00,30.20,,20.41,746.04,752.42,100.85,,340.81
IDSW,1997-09-15,31.60,0.00,0.00,33.70,,20.18,748.34,750.13,100.24,,340.52
IDSW,1997-09-16,45.02,0.00,0.00,44.60,,19.81,749.40,749.00,99.95,,341.97
IDSW,1997-09-17,48.61,0.00,0.00,45.20,,19.61,743.70,747.63,100.53,,342.46
IDSW,1997-09-18,48.53,0.00,0.00,46.70,,19.49,749.50,745.83,99.51,,342.32
IDSW,1997-09-19,40.50,0.00,0.00,41.30,,19.44,756.06,747.83,98.91,,341.46
IDSW,1997-09-20,40.00,0.00,0.00,38.10,,19.51,755.32,746.13,98.78,,340.95
IDSW,1997-09-21,45.78,0.00,0.00,46.10,,19.52,751.81,746.17,99.25,,341.49
IDSW,1997-09-22,39.69,0.00,0.00,40.50,,19.69,751.37,744.83,99.14,,341.17
IDSW,1997-09-23,37.29,0.00,0.00,39.20,,19.83,751.95,744.79,99.05,,341.43
IDSW,1997-09-24,42.17,0.00,0.00,41.70,,19.93,747.48,745.38,99.72,,341.60
IDSW,1997-09-25,42.96,0.00,0.00,42.20,,20.03,743.05,747.00,100.53,,341.21
IDSW,1997-09-26,37.20,0.00,0.00,39.30,,19.92,748.68,748.04,99.92,,341.23
IDSW,1997-09-27,38.09,0.00,0.00,37.10,,19.64,757.48,749.13,98.90,,340.99
IDSW,1997-09-28,43.03,0.00,0.00,43.20,,19.55,754.47,748.08,99.15,,340.98
IDSW,1997-09-29,39.96,0.00,0.00,40.50,,19.42,747.23,749.21,100.27,,340.73
IDSW,1997-09-30,40.85,0.00,0.00,40.00,,19.24,745.71,750.25,100.61,,341.98
IDSW,1997-10-01,41.65,0.00,0.00,39.10,,19.23,741.29,748.71,101.00,,341.99
IDSW,1997-10-02,36.97,0.00,0.00,37.90,,19.10,745.32,746.38,100.14,,341.28
IDSW,1997-10-03,39.74,0.00,0.00,40.90,,18.90,745.85,865.33,116.04,,341.21
IDSW,1997-10-04,35.89,0.00,0.00,34.90,,18.58,746.32,848.58,113.62,,340.39
IDSW,1997-10-05,36.93,0.00,0.00,37.40,,18.20,752.60,861.96,114.39,,340.70
IDSW,1997-10-06,40.12,0.00,0.00,40.10,,17.86,749.34,866.08,115.61,,341.11
IDSW,1997-10-07,42.84,0.00,0.00,42.10,,17.52,746.86,869.61,116.44,,341.39
IDSW,1997-10-08,40.28,0.00,0.00,41.70,,17.07,743.28,871.96,117.28,,341.45
IDSW,1997-10-09,37.28,0.00,0.00,37.80,,16.79,742.83,734.90,98.69,,340.99
IDSW,1997-10-10,39.36,0.00,0.00,38.20,,16.55,746.95,731.58,97.94,,340.99
