Project,Date,Outflow (kcfs),Spill (kcfs),Spill Percent (%),Inflow (kcfs),Temp (Scroll Case) (C),Temperature (C),Barometric Pressure (mmHg),Dissolved Gas (mmHg),Dissolved Gas Percent (%),Turbidity (ft),Elevation (ft)
LWG,2007-07-06,35.99,18.11,50.32,36.20,20.00,19.96,737.59,754.12,102.24,,733.56
LWG,2007-07-07,34.47,18.25,52.95,36.70,20.60,19.50,738.81,741.00,100.30,,733.67
LWG,2007-07-08,40.81,17.98,44.04,37.90,20.60,19.39,739.90,754.10,101.92,,733.55
LWG,2007-07-09,34.64,18.05,52.12,37.20,20.60,19.41,739.90,764.79,103.36,,733.43
LWG,2007-07-10,39.90,17.97,45.04,37.90,20.60,19.42,740.42,765.37,103.37,,733.61
LWG,2007-07-11,32.63,17.80,54.55,33.30,20.60,19.00,738.72,762.00,103.15,,733.35
LWG,2007-07-12,34.65,17.73,51.17,34.30,18.90,19.04,738.39,761.33,103.11,,733.43
LWG,2007-07-13,33.22,17.76,53.46,34.10,18.90,19.16,739.24,762.83,103.19,,733.55
LWG,2007-07-14,33.54,17.82,53.12,34.70,18.90,18.90,738.85,761.00,103.00,,733.68
LWG,2007-07-15,36.16,17.84,49.34,34.10,20.00,19.05,738.16,763.58,103.44,,733.70
LWG,2007-07-16,31.97,17.79,55.64,31.60,21.10,18.89,737.36,761.50,103.27,,733.41
LWG,2007-07-17,31.34,17.69,56.45,31.00,21.10,18.96,735.04,758.25,103.16,,733.24
LWG,2007-07-18,30.33,17.34,57.17,29.90,19.40,18.91,735.56,756.96,102.91,,733.12
LWG,2007-07-19,28.75,16.34,56.83,30.30,16.70,18.68,739.04,751.62,101.70,,733.29
LWG,2007-07-20,30.50,17.81,58.39,31.10,16.70,19.06,737.12,752.79,102.13,,733.65
LWG,2007-07-21,29.61,16.91,57.12,27.50,17.20,18.99,739.66,749.83,101.37,,733.33
LWG,2007-07-22,26.93,14.38,53.39,27.00,18.30,19.24,741.14,747.08,100.80,,733.14
LWG,2007-07-23,27.87,15.39,55.22,28.20,18.90,18.87,738.99,743.87,100.66,,733.24
LWG,2007-07-24,27.39,14.80,54.05,27.90,18.90,18.45,739.77,741.04,100.17,,733.24
LWG,2007-07-25,26.96,14.42,53.47,27.10,,19.04,738.96,741.87,100.39,,733.35
LWG,2007-07-26,26.81,14.46,53.94,27.30,18.90,19.36,738.03,744.37,100.86,,733.46
LWG,2007-07-27,29.13,16.84,57.79,29.30,20.00,18.94,738.76,751.37,101.71,,733.58
LWG,2007-07-28,28.53,16.05,56.27,27.20,20.00,18.67,738.66,753.46,102.00,,733.27
LWG,2007-07-29,27.44,14.59,53.16,29.40,,18.60,738.72,750.75,101.63,,733.32
LWG,2007-07-30,29.52,16.76,56.79,27.50,18.90,18.48,739.76,752.12,101.67,,733.32
LWG,2007-07-31,28.37,15.68,55.29,29.20,,19.00,740.96,753.16,101.65,,733.31
LWG,2007-08-01,30.54,17.90,58.63,30.00,,19.38,740.61,757.04,102.22,,733.30
LWG,2007-08-02,27.51,15.07,54.77,27.80,18.90,19.78,738.18,758.04,102.69,,733.22
LWG,2007-08-03,26.98,14.46,53.61,26.10,18.90,18.94,739.16,753.75,101.97,,733.24
LWG,2007-08-04,26.13,13.54,51.82,26.80,19.40,19.03,739.58,754.87,102.07,,733.16
LWG,2007-08-05,25.90,13.28,51.25,26.30,19.40,19.12,737.21,754.12,102.30,,733.34
LWG,2007-08-06,26.91,14.60,54.27,26.60,19.40,19.31,736.24,758.00,102.96,,733.35
LWG,2007-08-07,26.10,13.51,51.78,25.90,19.40,18.99,736.96,757.29,102.76,,733.25
LWG,2007-08-08,25.80,13.28,51.45,26.40,19.40,18.43,739.46,753.12,101.85,,733.38
LWG,2007-08-09,25.83,13.30,51.47,26.30,19.40,18.48,739.11,749.50,101.41,,733.49
LWG,2007-08-10,25.72,13.19,51.27,26.40,19.40,18.20,741.80,750.71,101.20,,733.60
LWG,2007-08-11,25.75,13.16,51.12,25.10,,19.09,739.21,751.75,101.70,,733.66
LWG,2007-08-12,25.63,12.96,50.58,24.30,18.90,18.70,739.96,746.21,100.85,,733.42
LWG,2007-08-13,24.15,11.39,47.18,23.60,19.40,18.35,742.50,745.41,100.39,,733.19
LWG,2007-08-14,23.35,10.57,45.26,24.60,19.40,18.57,739.91,740.91,100.14,,733.28
LWG,2007-08-15,23.85,11.34,47.56,23.30,,19.06,736.82,740.16,100.45,,733.33
LWG,2007-08-16,22.76,10.42,45.79,22.20,,19.14,736.09,741.83,100.78,,733.20
LWG,2007-08-17,22.52,9.88,43.89,22.60,,18.49,739.50,742.46,100.40,,733.17
LWG,2007-08-18,22.14,9.36,42.27,21.90,,19.00,736.94,740.71,100.51,,733.14
LWG,2007-08-19,20.98,8.36,39.84,22.20,19.40,18.95,737.09,741.00,100.53,,733.30
LWG,2007-08-20,21.64,14.10,65.13,21.90,19.40,19.37,741.56,745.16,100.49,,733.49
LWG,2007-08-21,22.02,16.44,74.65,21.80,20.00,19.29,743.21,740.71,99.66,,733.46
LWG,2007-08-22,23.49,18.05,76.83,22.60,21.10,18.41,740.91,737.50,99.54,,733.29
LWG,2007-08-23,21.42,14.03,65.49,22.00,18.90,18.25,738.84,735.75,99.58,,733.31
LWG,2007-08-24,22.20,9.85,44.38,22.80,18.90,18.06,738.12,732.21,99.20,,733.45
LWG,2007-08-25,22.49,9.85,43.82,22.10,18.90,18.03,736.52,729.91,99.10,,733.48
LWG,2007-08-26,22.21,9.95,44.78,22.30,,17.51,739.21,728.87,98.60,,733.44
LWG,2007-08-27,22.41,9.94,44.35,22.00,,17.84,742.09,736.81,99.29,,733.42
LWG,2007-08-28,22.60,9.86,43.63,22.00,,18.47,743.50,747.79,100.58,,733.30
LWG,2007-08-29,21.63,9.16,42.36,21.60,,18.71,741.45,747.91,100.87,,733.17
LWG,2007-08-30,20.63,8.20,39.75,20.80,18.90,18.88,739.03,745.83,100.92,,733.30
LWG,2007-08-31,20.84,8.19,39.29,22.60,18.90,18.71,738.75,739.25,100.07,,733.51
LWG,2007-09-01,23.71,0.38,1.60,21.90,18.90,18.68,741.00,738.41,99.65,,733.61
LWG,2007-09-02,22.08,0.00,0.00,21.50,18.90,18.79,739.76,739.50,99.96,,733.48
LWG,2007-09-03,21.93,0.00,0.00,21.90,18.90,18.90,738.37,741.25,100.39,,733.50
LWG,2007-09-04,20.80,0.00,0.00,22.80,19.40,18.91,736.92,744.12,100.98,,733.55
LWG,2007-09-05,23.94,0.54,2.26,22.90,,18.65,739.15,745.08,100.80,,733.49
LWG,2007-09-06,22.72,0.00,0.00,22.20,18.90,19.21,740.81,744.71,100.53,,733.54
LWG,2007-09-07,23.80,0.00,0.00,23.60,18.90,19.31,742.70,744.25,100.21,,733.46
LWG,2007-09-08,23.59,0.00,0.00,23.50,18.90,19.24,746.47,744.04,99.67,,733.43
LWG,2007-09-09,19.72,0.00,0.00,21.80,18.90,19.59,746.46,741.08,99.28,,733.67
LWG,2007-09-10,24.30,0.00,0.00,22.00,18.90,19.71,746.41,744.06,99.69,,733.59
LWG,2007-09-11,22.20,0.00,0.00,22.20,19.40,20.04,741.16,747.37,100.84,,733.51
LWG,2007-09-12,21.70,0.00,0.00,21.50,19.40,19.80,738.21,741.83,100.49,,733.44
LWG,2007-09-13,20.13,0.00,0.00,22.00,,19.20,739.00,738.25,99.90,,733.36
LWG,2007-09-14,18.62,0.00,0.00,19.30,,18.97,738.88,740.29,100.19,,733.64
LWG,2007-09-15,20.89,0.00,0.00,19.00,,18.74,739.97,745.33,100.73,,733.71
LWG,2007-09-16,19.06,0.00,0.00,19.20,18.90,18.61,738.47,742.66,100.57,,733.46
LWG,2007-09-17,18.06,0.00,0.00,18.10,18.90,18.61,740.84,738.71,99.71,,733.56
LWG,2007-09-18,16.34,0.00,0.00,17.80,18.90,18.85,741.69,736.41,99.29,,733.58
LWG,2007-09-19,17.04,0.00,0.00,16.80,18.30,18.86,741.19,736.41,99.36,,733.81
LWG,2007-09-20,17.24,0.00,0.00,16.50,18.30,18.82,740.05,735.00,99.32,,733.69
LWG,2007-09-21,16.55,0.00,0.00,16.90,18.30,18.74,740.98,732.87,98.91,,733.58
LWG,2007-09-22,17.84,0.00,0.00,18.40,17.20,18.74,735.55,730.46,99.31,,733.75
LWG,2007-09-23,16.25,0.00,0.00,16.40,,18.49,739.54,724.71,98.00,,733.70
LWG,2007-09-24,17.43,0.00,0.00,17.30,,18.33,746.34,719.83,96.45,,733.77
LWG,2007-09-25,20.02,0.00,0.00,18.40,,18.19,745.29,716.75,96.17,,733.63
LWG,2007-09-26,17.90,0.00,0.00,20.90,,18.07,745.90,714.58,95.80,,733.68
LWG,2007-09-27,13.60,0.00,0.00,20.10,18.30,,,,,,734.96
LWG,2007-09-28,13.48,0.00,0.00,19.30,18.30,,,,,,736.44
LWG,2007-09-29,15.84,0.00,0.00,18.30,,,,,,,737.54
LWG,2007-09-30,18.44,0.00,0.00,17.00,,,,,,,737.60
LWG,2007-10-01,19.17,0.00,0.00,18.70,,,,,,,737.34
LWG,2007-10-02,18.60,0.39,2.11,19.20,,,,,,,737.24
LWG,2007-10-03,21.01,0.00,0.00,19.30,16.70,,,,,,737.48
LWG,2007-10-04,19.33,0.32,1.66,19.40,16.70,,,,,,737.20
LWG,2007-10-05,16.30,0.00,0.00,18.60,16.70,,,,,,737.32
LWG,2007-10-06,19.97,0.00,0.00,19.20,17.20,,,,,,737.50
LWG,2007-10-07,19.29,0.00,0.00,19.30,17.20,,,,,,737.64
LWG,2007-10-08,19.08,0.00,0.00,18.80,17.20,,,,,,737.39
LWG,2007-10-09,20.20,0.32,1.59,20.80,16.70,,,,,,737.27
LWG,2007-10-10,23.83,0.00,0.00,21.30,,,,,,,737.33
LWG,2007-10-11,26.79,0.00,0.00,23.60,,,,,,,736.56
LWG,2007-10-12,17.34,0.79,4.57,20.50,,,,,,,736.59
LWG,2007-10-13,18.98,0.00,0.00,19.50,16.10,,,,,,737.18
LWG,2007-10-14,18.47,0.00,0.00,19.90,16.10,,,,,,737.28
LWG,2007-10-15,14.84,0.00,0.00,16.30,16.10,,,,,,737.47
LWG,2007-10-16,17.12,0.00,0.00,16.90,16.70,,,,,,737.65
LWG,2007-10-17,19.28,0.00,0.00,16.90,16.70,,,,,,737.46
LWG,2007-10-18,19.58,0.00,0.00,16.60,15.60,,,,,,736.47
LWG,2007-10-19,13.91,2.70,19.38,16.40,,,,,,,736.46
LWG,2007-10-20,16.38,0.00,0.00,16.80,,,,,,,736.98
LWG,2007-10-21,21.60,0.00,0.00,22.20,,,,,,,737.24
LWG,2007-10-22,23.65,0.00,0.00,21.90,,,,,,,736.91
LWG,2007-10-23,21.11,0.00,0.00,20.50,,,,,,,736.75
