Project,Date,Outflow (kcfs),Spill (kcfs),Spill Percent (%),Inflow (kcfs),Temp (Scroll Case) (C),Temperature (C),Barometric Pressure (mmHg),Dissolved Gas (mmHg),Dissolved Gas Percent (%),Turbidity (ft),Tailwater Elevation (ft)
LGSW,2011-02-28,44.15,0.00,0.00,45.40,,3.46,740.98,740.16,99.89,,539.24
LGSW,2011-03-01,54.21,0.00,0.00,53.30,,3.47,746.90,739.12,98.96,,539.02
LGSW,2011-03-02,47.18,0.00,0.00,45.30,,3.53,741.57,739.00,99.65,,538.88
LGSW,2011-03-03,51.50,0.00,0.00,51.10,,3.60,749.82,741.30,98.86,,538.92
LGSW,2011-03-04,58.78,0.00,0.00,56.90,,3.66,753.26,742.87,98.62,,538.78
LGSW,2011-03-05,45.93,0.00,0.00,47.50,,3.68,750.14,744.83,99.29,,538.66
LGSW,2011-03-06,53.12,0.00,0.00,54.50,,3.56,746.69,747.50,100.11,,538.85
LGSW,2011-03-07,53.85,0.00,0.00,55.40,,3.39,744.22,751.91,101.03,,538.98
LGSW,2011-03-08,50.75,0.00,0.00,48.00,,3.49,747.38,753.79,100.86,,538.99
LGSW,2011-03-09,52.23,0.00,0.00,51.90,,3.82,749.34,753.66,100.58,,538.91
LGSW,2011-03-10,47.00,0.00,0.00,46.80,,4.20,743.22,754.25,101.48,,539.07
LGSW,2011-03-11,60.06,0.00,0.00,54.30,,4.50,751.18,753.75,100.34,,538.53
LGSW,2011-03-12,60.76,0.00,0.00,57.40,,4.78,748.48,754.04,100.74,,538.25
LGSW,2011-03-13,35.26,0.00,0.00,47.60,,5.00,746.38,755.00,101.16,,538.45
LGSW,2011-03-14,56.90,0.00,0.00,55.70,,5.11,749.65,754.50,100.65,,538.99
LGSW,2011-03-15,60.83,0.00,0.00,57.50,,5.21,743.01,752.08,101.22,,538.73
LGSW,2011-03-16,55.06,0.00,0.00,60.00,,5.25,744.12,753.12,101.21,,538.94
LGSW,2011-03-17,75.57,0.00,0.00,70.40,,5.31,749.66,753.08,100.46,,538.80
LGSW,2011-03-18,75.45,0.00,0.00,67.70,,5.34,743.78,752.71,101.20,,538.25
LGSW,2011-03-19,73.16,0.00,0.00,73.30,,5.42,741.32,755.41,101.90,,537.95
LGSW,2011-03-20,70.02,0.00,0.00,74.60,,5.64,738.16,753.71,102.11,,537.90
LGSW,2011-03-21,72.78,0.00,0.00,64.90,,5.76,736.88,751.21,101.94,,537.75
LGSW,2011-03-22,61.73,0.00,0.00,66.00,,5.71,746.07,747.79,100.23,,537.52
LGSW,2011-03-23,67.60,0.00,0.00,68.20,,5.77,744.08,750.29,100.84,,537.88
LGSW,2011-03-24,76.32,0.00,0.00,74.60,,6.02,735.62,751.37,102.14,,537.95
LGSW,2011-03-25,77.90,0.00,0.00,75.40,,6.22,738.13,753.21,102.04,,537.68
LGSW,2011-03-26,74.45,0.00,0.00,77.80,,6.18,738.57,754.66,102.18,,537.56
LGSW,2011-03-27,75.13,0.00,0.00,71.90,,6.33,740.61,755.25,101.98,,537.73
LGSW,2011-03-28,71.57,0.00,0.00,74.00,,6.55,748.43,758.83,101.39,,537.69
LGSW,2011-03-29,73.86,0.00,0.00,72.00,,6.83,748.86,764.29,102.06,,537.70
LGSW,2011-03-30,82.23,3.73,4.53,82.30,,7.15,748.04,777.91,103.99,,537.58
LGSW,2011-03-31,99.66,12.46,12.50,101.90,,7.49,747.62,799.50,106.94,,537.56
LGSW,2011-04-01,113.30,9.38,8.27,113.00,,7.79,744.52,797.54,107.14,,537.63
LGSW,2011-04-02,122.35,32.15,26.28,122.10,,7.75,741.30,841.54,113.52,,537.63
LGSW,2011-04-03,132.00,31.44,23.82,130.70,,7.45,751.82,861.54,114.59,,537.42
LGSW,2011-04-04,117.99,32.64,27.66,118.00,,7.27,748.64,860.62,114.96,,537.48
LGSW,2011-04-05,128.73,37.65,29.25,130.90,,7.44,745.86,864.71,115.93,,537.46
LGSW,2011-04-06,132.69,39.93,30.09,131.40,,7.02,743.47,860.87,115.79,,537.46
LGSW,2011-04-07,122.49,36.75,30.01,121.30,,6.74,743.49,862.79,116.05,,537.40
LGSW,2011-04-08,111.60,33.60,30.10,111.60,,6.98,744.56,864.83,116.15,,537.46
LGSW,2011-04-09,108.87,35.33,32.46,108.90,,7.18,743.32,863.16,116.12,,537.45
LGSW,2011-04-10,107.75,35.76,33.19,105.90,,7.05,747.98,864.25,115.54,,537.48
LGSW,2011-04-11,98.72,29.67,30.05,101.20,,7.08,750.24,854.58,113.91,,537.52
LGSW,2011-04-12,104.15,31.11,29.87,102.80,,7.29,750.53,857.83,114.30,,537.48
LGSW,2011-04-13,98.83,29.55,29.90,98.00,,7.62,745.77,847.08,113.59,,537.41
LGSW,2011-04-14,95.33,28.58,29.98,95.60,,7.89,751.93,850.21,113.07,,537.49
LGSW,2011-04-15,89.10,26.72,29.99,88.40,,8.02,750.06,843.29,112.43,,537.41
LGSW,2011-04-16,79.08,23.82,30.12,80.40,,8.06,744.70,838.91,112.65,,537.43
LGSW,2011-04-17,86.93,26.12,30.05,87.00,,8.17,745.14,839.83,112.71,,537.56
LGSW,2011-04-18,92.95,27.86,29.98,93.40,,8.19,745.40,834.87,112.00,,537.53
LGSW,2011-04-19,102.07,30.56,29.94,100.90,,8.17,749.98,843.91,112.52,,537.49
LGSW,2011-04-20,101.79,30.51,29.98,102.90,,8.44,744.68,843.91,113.33,,537.49
LGSW,2011-04-21,106.10,31.90,30.06,105.20,,8.86,745.52,851.79,114.26,,537.47
LGSW,2011-04-22,102.32,30.63,29.94,102.30,,8.66,751.16,853.91,113.68,,537.51
LGSW,2011-04-23,97.40,29.04,29.81,98.80,,8.61,746.07,846.75,113.49,,537.45
LGSW,2011-04-24,95.63,28.65,29.96,94.30,,8.77,742.17,847.29,114.16,,537.52
LGSW,2011-04-25,91.03,27.35,30.05,90.30,,8.93,740.56,841.58,113.64,,537.47
LGSW,2011-04-26,93.43,28.09,30.07,92.60,,9.00,747.33,838.87,112.25,,537.48
LGSW,2011-04-27,91.70,27.46,29.94,93.20,,8.97,748.66,837.00,111.80,,537.50
LGSW,2011-04-28,91.10,27.37,30.04,89.80,,9.20,747.14,835.58,111.84,,537.46
LGSW,2011-04-29,88.32,26.51,30.01,89.20,,9.46,750.91,836.58,111.41,,537.45
LGSW,2011-04-30,87.48,26.23,29.99,87.40,,9.60,755.39,836.96,110.80,,537.49
LGSW,2011-05-01,86.75,26.01,29.99,85.70,,9.74,755.06,834.79,110.56,,537.43
LGSW,2011-05-02,80.23,24.06,29.99,82.00,,9.88,750.75,835.54,111.29,,537.45
LGSW,2011-05-03,82.87,24.85,29.98,83.80,,9.84,755.35,839.41,111.13,,537.55
LGSW,2011-05-04,85.73,25.65,29.92,84.20,,9.63,755.84,837.75,110.84,,537.54
LGSW,2011-05-05,86.30,25.78,29.87,86.80,,9.62,747.71,831.58,111.22,,537.49
LGSW,2011-05-06,84.91,25.42,29.93,84.00,,9.88,745.26,830.79,111.48,,537.51
LGSW,2011-05-07,84.28,25.28,29.99,84.00,,10.18,742.08,827.66,111.53,,537.53
LGSW,2011-05-08,90.70,27.20,29.98,92.00,,10.33,742.23,825.16,111.17,,537.55
LGSW,2011-05-09,99.19,29.71,29.96,98.80,,10.75,745.71,835.08,111.98,,537.45
LGSW,2011-05-10,96.30,38.98,40.47,97.70,,11.05,745.46,854.04,114.57,,537.51
LGSW,2011-05-11,97.90,29.30,29.93,96.50,,11.34,742.34,842.83,113.54,,537.39
LGSW,2011-05-12,101.20,32.23,31.85,102.20,,11.35,751.31,850.54,113.20,,537.43
LGSW,2011-05-13,112.90,40.74,36.09,116.00,,11.16,748.46,862.96,115.31,,537.45
LGSW,2011-05-14,133.39,62.02,46.50,133.90,,11.13,739.14,890.25,120.45,,537.47
LGSW,2011-05-15,166.35,95.53,57.43,167.40,,11.70,736.45,926.91,125.86,,537.51
LGSW,2011-05-16,194.48,123.86,63.69,195.60,,11.58,741.71,954.87,128.74,,537.53
LGSW,2011-05-17,185.14,114.36,61.77,182.00,,11.34,740.61,951.75,128.51,,537.47
LGSW,2011-05-18,164.29,93.05,56.63,165.50,,10.45,741.94,936.54,126.23,,537.51
LGSW,2011-05-19,153.02,79.64,52.04,151.90,,10.04,745.79,925.87,124.15,,537.48
LGSW,2011-05-20,147.06,103.86,70.62,149.20,,10.23,746.61,936.48,125.44,,537.46
LGSW,2011-05-21,155.83,82.28,52.80,153.90,,10.87,745.25,927.41,124.44,,537.53
LGSW,2011-05-22,161.86,90.49,55.91,161.40,,11.68,745.56,934.62,125.36,,537.54
LGSW,2011-05-23,173.33,99.09,57.17,173.20,,12.26,746.22,944.41,126.56,,537.36
LGSW,2011-05-24,174.01,145.25,83.48,173.70,,12.21,747.07,978.37,130.96,,537.35
LGSW,2011-05-25,178.13,172.32,96.74,180.40,,11.89,742.34,994.62,133.98,,537.43
LGSW,2011-05-26,182.10,177.43,97.44,184.00,,11.34,744.31,991.04,133.15,,537.48
LGSW,2011-05-27,187.18,182.20,97.34,185.00,,10.85,744.41,1010.96,135.80,,537.48
LGSW,2011-05-28,168.68,162.99,96.63,167.90,,10.96,743.99,968.83,130.22,,537.43
LGSW,2011-05-29,158.98,153.46,96.53,157.30,,11.00,741.55,950.08,128.12,,537.51
LGSW,2011-05-30,148.35,142.89,96.32,148.30,,10.93,743.00,945.04,127.19,,537.43
LGSW,2011-05-31,142.08,136.64,96.17,145.10,,11.35,744.34,946.50,127.16,,537.50
LGSW,2011-06-01,143.28,110.48,77.11,143.20,,11.64,744.30,928.25,124.71,,537.48
LGSW,2011-06-02,146.56,56.63,38.64,145.40,,11.66,744.46,897.66,120.58,,537.47
LGSW,2011-06-03,160.71,70.70,43.99,160.00,,11.75,748.89,921.91,123.10,,537.53
LGSW,2011-06-04,153.58,64.86,42.23,152.10,,11.87,747.91,916.91,122.60,,537.37
LGSW,2011-06-05,148.26,63.21,42.63,149.30,,11.67,744.13,909.29,122.20,,537.49
LGSW,2011-06-06,151.48,61.26,40.44,152.60,,11.81,740.82,905.37,122.21,,537.43
LGSW,2011-06-07,175.79,85.87,48.85,178.20,,12.25,743.11,935.46,125.88,,537.48
LGSW,2011-06-08,200.13,110.64,55.29,199.30,,12.57,748.16,964.91,128.97,,537.49
LGSW,2011-06-09,195.78,106.10,54.19,196.40,,12.19,750.02,968.04,129.07,,537.50
LGSW,2011-06-10,188.75,98.95,52.42,187.80,,11.68,746.50,957.62,128.28,,537.49
LGSW,2011-06-11,173.95,83.87,48.22,172.50,,11.32,742.99,941.29,126.69,,537.47
LGSW,2011-06-12,169.21,78.98,46.68,169.20,,11.48,742.48,932.21,125.55,,537.47
LGSW,2011-06-13,172.28,82.66,47.98,174.00,,11.88,745.07,936.62,125.71,,537.59
LGSW,2011-06-14,180.06,91.03,50.56,179.20,,12.46,749.91,949.00,126.55,,537.51
LGSW,2011-06-15,180.38,90.91,50.40,180.20,,12.76,748.05,947.62,126.68,,537.44
LGSW,2011-06-16,174.54,84.01,48.13,175.30,,12.53,745.09,939.75,126.12,,537.46
LGSW,2011-06-17,166.48,76.00,45.65,163.70,,12.42,744.04,928.91,124.85,,537.46
LGSW,2011-06-18,149.76,59.62,39.81,150.40,,12.39,742.48,907.12,122.17,,537.41
LGSW,2011-06-19,144.60,53.84,37.23,145.40,,12.16,744.57,896.62,120.42,,537.50
LGSW,2011-06-20,153.26,61.78,40.31,153.40,,12.55,745.34,907.62,121.77,,537.53
LGSW,2011-06-21,155.00,77.56,50.04,149.80,,12.80,745.54,923.29,123.84,,537.43
LGSW,2011-06-22,154.13,54.46,35.33,157.00,,12.92,742.18,884.33,119.16,,537.44
LGSW,2011-06-23,169.69,61.10,36.01,170.50,,13.13,744.38,909.25,122.15,,537.47
LGSW,2011-06-24,179.78,71.03,39.51,180.30,,13.68,746.47,929.96,124.58,,537.40
LGSW,2011-06-25,173.61,64.24,37.00,171.10,,13.89,745.41,920.46,123.48,,537.43
LGSW,2011-06-26,159.80,51.17,32.02,162.00,,13.50,745.99,901.00,120.78,,537.46
LGSW,2011-06-27,154.90,47.23,30.49,153.00,,13.38,740.68,887.29,119.79,,537.52
LGSW,2011-06-28,148.14,40.81,27.55,149.10,,13.54,736.85,866.87,117.65,,537.46
LGSW,2011-06-29,151.66,46.55,30.70,151.10,,13.88,739.39,876.41,118.53,,537.51
LGSW,2011-06-30,159.93,52.20,32.64,162.50,,14.08,746.62,895.08,119.88,,537.54
LGSW,2011-07-01,161.96,52.99,32.72,158.80,,14.53,749.61,903.50,120.53,,537.44
LGSW,2011-07-02,143.83,40.39,28.08,142.80,,14.63,744.24,881.50,118.44,,537.47
LGSW,2011-07-03,137.15,40.71,29.68,137.70,,14.49,743.91,873.46,117.41,,537.40
LGSW,2011-07-04,134.66,40.92,30.38,134.50,,14.62,746.90,871.37,116.66,,537.44
LGSW,2011-07-05,133.39,41.61,31.19,133.80,,14.95,748.17,875.37,117.00,,537.52
LGSW,2011-07-06,132.23,41.41,31.32,131.30,,15.41,745.86,873.62,117.13,,537.48
LGSW,2011-07-07,124.17,37.63,30.30,125.60,,15.75,742.97,867.04,116.70,,537.49
LGSW,2011-07-08,117.84,36.23,30.74,117.00,,15.92,747.13,870.16,116.47,,537.49
LGSW,2011-07-09,110.58,34.80,31.47,110.00,,16.02,744.39,860.79,115.64,,537.50
LGSW,2011-07-10,104.22,35.25,33.83,103.50,,16.18,743.38,860.25,115.72,,537.50
LGSW,2011-07-11,95.73,30.08,31.42,94.60,,16.24,742.21,848.91,114.38,,537.43
LGSW,2011-07-12,91.34,27.30,29.88,92.60,,16.20,742.21,847.29,114.16,,537.53
LGSW,2011-07-13,90.75,27.10,29.86,91.30,,16.24,743.21,845.83,113.81,,537.58
LGSW,2011-07-14,89.80,26.79,29.83,87.70,,16.29,743.02,839.66,113.01,,537.42
LGSW,2011-07-15,87.27,26.05,29.85,88.70,,16.38,741.88,838.41,113.01,,537.48
LGSW,2011-07-16,85.93,26.49,30.83,85.50,,16.80,740.49,839.91,113.43,,537.49
LGSW,2011-07-17,82.80,24.86,30.03,81.70,,17.11,741.57,842.04,113.55,,537.50
LGSW,2011-07-18,79.59,23.78,29.87,80.30,,17.10,743.34,843.91,113.53,,537.50
LGSW,2011-07-19,79.00,23.57,29.83,79.00,,17.09,744.47,843.71,113.33,,537.45
LGSW,2011-07-20,70.87,21.08,29.75,71.10,,17.46,747.47,848.66,113.54,,537.52
LGSW,2011-07-21,76.33,22.98,30.11,74.70,,17.50,743.79,844.33,113.52,,537.45
LGSW,2011-07-22,68.41,20.41,29.84,70.50,,17.68,745.38,844.79,113.34,,537.47
LGSW,2011-07-23,69.77,20.94,30.01,69.00,,18.09,746.64,850.12,113.86,,537.50
LGSW,2011-07-24,69.29,20.90,30.16,68.20,,18.38,744.98,850.16,114.12,,537.51
LGSW,2011-07-25,59.99,17.83,29.71,61.30,,18.41,743.16,853.12,114.80,,537.50
LGSW,2011-07-26,61.14,18.10,29.60,61.20,,18.52,744.80,841.37,112.96,,537.56
LGSW,2011-07-27,55.14,16.42,29.78,54.10,,18.75,746.22,834.54,111.84,,537.53
LGSW,2011-07-28,57.99,17.33,29.88,57.40,,18.88,748.10,833.29,111.39,,537.52
LGSW,2011-07-29,55.32,16.42,29.69,54.80,,18.89,745.71,831.83,111.55,,537.47
LGSW,2011-07-30,50.20,14.94,29.76,50.30,,19.06,743.54,834.87,112.28,,537.48
LGSW,2011-07-31,51.40,15.44,30.04,52.90,,19.16,743.68,837.08,112.56,,537.56
LGSW,2011-08-01,45.91,26.51,57.74,46.90,,19.44,745.24,861.16,115.55,,537.55
LGSW,2011-08-02,54.14,32.86,60.70,52.00,,19.68,743.96,865.21,116.30,,537.57
LGSW,2011-08-03,52.27,15.74,30.12,53.70,,19.62,743.56,835.87,112.42,,537.57
LGSW,2011-08-04,53.83,16.01,29.74,51.20,,19.92,742.60,834.41,112.36,,537.53
LGSW,2011-08-05,40.01,11.98,29.93,41.80,,19.77,743.51,839.50,112.91,,537.48
LGSW,2011-08-06,42.73,12.80,29.95,42.30,,19.84,743.44,841.83,113.24,,537.60
LGSW,2011-08-07,42.05,12.70,30.21,41.40,,20.25,743.17,839.16,112.92,,537.50
LGSW,2011-08-08,42.29,12.70,30.03,41.70,,20.39,743.56,837.54,112.64,,537.45
LGSW,2011-08-09,44.94,13.41,29.84,45.10,,20.37,743.45,840.46,113.05,,537.51
LGSW,2011-08-10,46.35,13.92,30.02,45.80,,20.28,743.00,843.46,113.52,,537.45
LGSW,2011-08-11,36.40,10.85,29.79,37.60,,20.43,744.97,840.12,112.77,,537.46
LGSW,2011-08-12,40.01,11.88,29.68,40.40,,20.47,745.40,838.71,112.52,,537.58
LGSW,2011-08-13,39.47,11.80,29.90,40.50,,20.13,742.96,837.66,112.75,,537.60
LGSW,2011-08-14,37.03,11.05,29.83,36.30,,19.60,743.06,836.37,112.56,,537.61
LGSW,2011-08-15,36.90,11.05,29.93,37.80,,19.41,746.08,838.37,112.37,,537.60
LGSW,2011-08-16,39.51,11.81,29.89,36.60,,19.91,747.71,836.75,111.91,,537.58
LGSW,2011-08-17,38.80,11.56,29.79,39.80,,19.89,746.37,833.62,111.69,,537.50
LGSW,2011-08-18,36.25,10.90,30.07,36.70,,19.48,747.10,837.41,112.09,,537.52
LGSW,2011-08-19,36.20,10.90,30.10,37.20,,19.35,745.82,834.08,111.83,,537.57
LGSW,2011-08-20,36.06,10.90,30.22,34.80,,19.46,744.16,837.46,112.54,,537.55
LGSW,2011-08-21,37.08,11.17,30.11,37.20,,19.46,742.79,841.33,113.27,,537.53
LGSW,2011-08-22,36.33,10.82,29.78,36.10,,19.29,742.67,837.83,112.81,,537.44
LGSW,2011-08-23,39.04,11.65,29.85,40.40,,18.97,745.76,844.08,113.18,,537.56
LGSW,2011-08-24,38.71,11.50,29.71,38.30,,19.50,743.98,839.87,112.89,,537.58
LGSW,2011-08-25,41.01,12.25,29.87,39.70,,19.57,743.14,838.04,112.77,,537.45
LGSW,2011-08-26,36.67,10.93,29.82,37.90,,19.44,743.99,834.91,112.22,,537.54
LGSW,2011-08-27,37.44,11.20,29.92,37.20,,19.43,744.54,833.71,111.98,,537.57
LGSW,2011-08-28,32.73,9.81,29.98,33.30,,19.35,742.82,833.46,112.20,,537.53
LGSW,2011-08-29,35.92,10.90,30.34,35.10,,19.16,741.51,833.58,112.42,,537.54
LGSW,2011-08-30,37.98,11.36,29.90,37.50,,19.12,742.02,832.79,112.23,,537.53
LGSW,2011-08-31,37.71,11.27,29.89,37.70,,19.38,743.46,824.62,110.92,,537.50
LGSW,2011-09-01,32.41,3.62,11.16,34.40,,19.70,748.33,806.58,107.78,,537.49
LGSW,2011-09-02,28.25,0.00,0.00,32.50,,19.81,749.12,780.83,104.23,,537.90
LGSW,2011-09-03,29.00,0.00,0.00,33.90,,19.57,750.19,776.16,103.47,,538.49
LGSW,2011-09-04,32.82,0.00,0.00,34.90,,19.40,745.32,778.41,104.44,,538.70
LGSW,2011-09-05,33.19,0.00,0.00,31.00,,19.39,743.85,777.04,104.46,,538.67
LGSW,2011-09-06,35.99,0.00,0.00,32.30,,19.41,748.09,774.04,103.47,,538.33
LGSW,2011-09-07,28.88,0.00,0.00,34.20,,19.44,748.76,759.16,101.39,,538.49
LGSW,2011-09-08,39.51,0.00,0.00,39.70,,19.50,748.59,753.25,100.62,,538.74
LGSW,2011-09-09,40.50,0.00,0.00,42.80,,19.47,748.07,738.58,98.73,,538.81
LGSW,2011-09-10,40.00,0.00,0.00,39.30,,19.42,744.68,735.25,98.73,,538.81
LGSW,2011-09-11,29.90,0.00,0.00,36.50,,19.10,742.83,728.71,98.10,,539.20
LGSW,2011-09-12,42.03,0.00,0.00,39.90,,18.98,744.54,737.58,99.06,,539.22
LGSW,2011-09-13,35.50,0.00,0.00,36.30,,18.90,745.51,741.37,99.45,,539.05
LGSW,2011-09-14,40.69,0.00,0.00,38.70,,19.03,742.87,753.41,101.42,,539.09
LGSW,2011-09-15,39.46,0.00,0.00,32.60,,18.87,742.56,749.91,100.99,,538.61
LGSW,2011-09-16,40.34,0.00,0.00,34.50,,18.93,744.77,744.62,99.98,,538.28
LGSW,2011-09-17,38.28,0.00,0.00,36.00,,19.07,747.86,740.75,99.05,,537.91
LGSW,2011-09-18,36.12,0.00,0.00,34.60,,19.02,748.90,734.96,98.14,,537.72
LGSW,2011-09-19,37.70,0.00,0.00,37.80,,18.94,748.53,734.83,98.17,,537.44
LGSW,2011-09-20,32.50,0.00,0.00,32.90,,18.96,749.89,733.54,97.82,,537.48
LGSW,2011-09-21,34.22,0.00,0.00,33.40,,19.03,748.02,732.75,97.96,,537.49
LGSW,2011-09-22,29.29,0.00,0.00,28.80,,19.18,746.49,734.87,98.44,,537.52
LGSW,2011-09-23,31.86,0.00,0.00,33.40,,19.33,746.56,737.83,98.83,,537.63
LGSW,2011-09-24,20.37,0.00,0.00,33.40,,19.44,740.35,737.79,99.66,,537.81
LGSW,2011-09-25,19.96,0.00,0.00,28.80,,19.26,741.16,728.29,98.27,,538.45
LGSW,2011-09-26,34.39,0.00,0.00,35.00,,19.19,746.53,729.58,97.73,,538.85
LGSW,2011-09-27,30.22,0.00,0.00,28.80,,19.20,748.07,734.37,98.17,,538.89
LGSW,2011-09-28,30.73,0.00,0.00,30.10,,19.10,754.11,745.96,98.92,,538.76
LGSW,2011-09-29,31.34,0.00,0.00,35.10,,19.09,748.48,759.58,101.49,,538.76
LGSW,2011-09-30,30.02,0.00,0.00,24.70,,19.04,743.07,731.87,98.49,,538.79
LGSW,2011-10-01,25.64,0.00,0.00,28.80,,19.04,741.79,730.71,98.51,,538.73
